IDFolio,IDPersona,IDViaje,Motorizado
25007008,5,7,0
25007008,5,8,0
25004015,3,1,1
25004015,3,2,0
25004015,3,3,1
25004015,3,4,0
25004015,3,5,1
25004015,3,6,1
25004015,3,7,1
25004015,3,8,1
25004015,4,1,1
25004015,4,2,1
16102028,1,1,1
16102028,1,2,1
16102028,1,3,1
16102028,1,4,1
16102028,1,5,1
16102028,1,6,1
16102028,1,7,1
16102028,1,8,1
16102028,3,1,1
16102028,3,2,1
16102028,3,3,1
16102028,2,1,1
16100062,2,1,1
16100062,2,2,1
16100062,3,1,1
16100062,3,2,0
16100062,3,3,1
16100902,1,1,1
16100902,1,2,1
16100902,2,1,1
16100902,2,2,1
16102028,2,2,1
16102028,2,3,1
16102028,2,4,1
16102028,2,5,1
37015012,3,1,1
37015012,3,2,1
37015012,2,1,1
37015012,2,2,1
37015012,1,1,1
37015012,1,2,1
25004021,2,1,1
25004021,2,2,1
25004021,2,3,1
25004021,2,4,1
25004021,1,1,1
25004021,1,2,1
25004021,1,3,1
25004021,1,4,1
25004021,1,5,1
25004021,1,6,1
25004021,1,7,1
25004021,1,8,1
25004021,4,1,1
25004021,4,2,0
25004021,4,3,1
25004021,5,1,1
25004021,5,2,1
25004021,5,3,1
25004021,5,4,1
25004021,5,5,1
37015009,2,1,1
37015009,2,2,1
37015009,2,3,1
37015009,2,4,1
37015009,2,5,1
37015009,3,1,1
37015009,3,2,1
37015009,3,3,1
37015009,3,4,1
37015009,3,5,1
37015009,3,6,1
37015009,3,7,1
37015009,4,1,1
37015009,4,2,1
37015009,4,3,1
37015009,4,4,1
37015009,4,5,1
37016005,1,1,1
37016005,1,2,1
37016005,2,1,1
37016005,2,2,1
37016005,3,1,1
37016005,3,2,1
37016005,4,1,1
37016005,4,2,1
37015016,2,1,1
37015016,2,2,1
37015016,1,1,1
37015016,1,2,1
37015016,1,3,1
37015016,1,4,1
37015016,1,5,1
37015016,1,6,1
37058007,5,1,1
37058007,5,2,1
37058012,2,1,1
37058012,2,2,1
37058012,3,1,1
37058012,3,2,1
37058012,3,3,1
37058012,3,4,1
37058012,1,1,1
37058012,1,2,1
37058012,1,3,1
37058012,1,4,1
37058904,1,1,1
37058904,1,2,1
37058904,1,3,1
37058904,1,4,1
37058904,1,5,1
37058903,3,1,1
37058903,3,2,1
37058903,3,3,1
37058903,1,1,1
37058903,1,2,1
37058903,1,3,1
37058903,1,4,1
37058903,2,1,1
37058903,2,2,1
37058902,3,1,1
37058902,3,2,1
37058902,4,1,1
37058902,4,2,1
37058902,2,1,1
37058902,2,2,1
37058902,2,3,1
37058902,2,4,1
37058902,1,1,1
37058902,1,2,1
37015901,1,1,1
37015901,1,2,1
37015901,1,3,1
37015901,1,4,1
37015901,2,1,1
37015901,2,2,1
37015901,4,1,1
37015901,4,2,1
37015901,3,1,1
37015901,3,2,1
37058904,2,1,1
37058904,2,2,1
37058904,2,3,1
37058904,3,1,1
37058904,3,2,1
37058007,4,1,1
37058007,4,2,1
25004015,1,1,1
25004015,1,2,1
25004015,1,3,1
25004015,1,4,1
25004015,1,5,1
25004015,1,6,1
25004015,1,7,1
25004015,1,8,1
37022902,1,1,1
37022902,1,2,1
37022903,1,1,1
37022903,1,2,1
37022903,1,3,1
37022903,1,4,1
37022903,1,5,1
37022903,1,6,1
37022903,2,1,1
37022903,2,2,1
37022903,2,3,1
37022903,2,4,1
37022903,5,1,1
37022903,5,2,1
37022903,4,1,1
37022903,4,2,1
37022903,3,1,1
37022903,3,2,1
37040106,1,1,1
37040106,1,2,1
37040106,2,1,1
37040106,2,2,1
37032902,1,1,1
37032902,1,2,1
37032902,1,3,0
37032902,1,4,0
37032902,1,5,0
37032902,1,6,1
37032902,3,1,1
37032902,3,2,1
37032902,3,3,0
37032902,3,4,1
37032902,2,1,1
37032902,2,2,1
37032902,2,3,0
37032902,2,4,1
37032902,2,5,1
37032902,2,6,1
37037902,2,1,1
37037902,2,2,0
37037902,2,3,1
37040902,1,1,1
37040902,1,2,1
37040902,1,3,1
37040902,3,1,1
37040902,3,2,1
37040902,2,1,1
37040902,2,2,1
37040901,1,1,1
37040901,1,2,1
37040901,1,3,1
37040901,3,1,1
37040901,3,2,1
37040901,2,1,1
37040901,2,2,1
37040901,2,3,1
37040901,2,4,1
37040115,3,1,1
37040115,3,2,1
37040115,3,3,1
37040115,3,4,1
37040115,3,5,0
37040115,3,6,0
37040115,2,1,1
37040115,2,2,1
37040115,2,3,1
37040115,1,1,1
37040115,1,2,1
37040115,1,3,1
37040115,1,4,1
37047906,3,1,1
37047906,3,2,1
37047906,3,3,1
37047906,3,4,1
37047906,1,1,0
37047906,1,2,0
37047906,2,1,0
37047906,2,2,0
37047906,2,3,1
37047906,2,4,1
37047906,4,1,1
37047906,4,2,1
37027901,2,1,0
37027901,2,2,0
37027901,2,3,0
37027901,2,4,0
37027901,2,5,1
37027901,2,6,1
37027901,2,7,0
37027901,2,8,0
37027901,2,9,1
37027901,4,1,0
37027901,4,2,0
37027901,4,3,1
37027901,3,1,1
37027901,3,2,1
37027901,3,3,1
37032903,1,1,1
37032903,1,2,1
37037901,1,1,1
37037901,1,2,1
37037901,1,3,1
37037901,1,4,1
37027904,1,1,0
37027904,1,2,0
37027904,1,3,0
25001004,3,1,1
25001004,3,2,1
25001004,3,3,0
25001004,3,4,0
25001004,3,5,0
25001004,3,6,0
37027902,1,1,1
37027902,1,2,1
37027902,1,3,1
37027902,1,4,1
37027902,1,5,1
37027902,1,6,1
37027902,5,1,1
37027902,5,2,1
37027902,3,1,1
37027902,3,2,1
37027902,3,3,1
37027902,3,4,1
37027902,4,1,1
37027902,4,2,1
37027902,4,3,1
37027902,4,4,1
37027902,2,1,1
37027902,2,2,1
37027902,2,3,1
37027902,2,4,1
37022901,1,1,1
37022901,1,2,1
37022901,1,3,1
37022901,1,4,1
37022901,2,1,1
37022901,2,2,0
37022901,2,3,1
37022901,3,1,1
37022901,3,2,1
37022901,4,1,1
37022901,4,2,1
37022901,5,1,1
37022901,5,2,1
35070003,3,1,1
35070003,2,1,1
35070003,2,2,1
37037904,1,1,1
37037904,1,2,1
37037904,1,3,1
37037904,1,4,1
37037904,1,5,1
37037904,1,6,1
35053004,1,1,1
35053004,1,2,1
35053004,1,3,1
35053004,1,4,1
35053004,2,1,1
35053004,2,2,1
35053011,1,1,1
35053011,1,2,1
35053011,1,3,1
35053011,1,4,1
35053011,2,1,1
35053011,2,2,1
35053027,1,1,1
35053027,1,2,1
35053027,1,3,1
35053027,1,4,1
35053027,1,5,1
35053027,3,1,1
35053027,3,2,1
35101902,1,1,1
35101902,1,2,1
35101902,1,3,1
35101902,1,4,1
35101902,2,1,1
35101902,2,2,1
37047905,1,1,1
37047905,1,2,1
37047905,1,3,1
37047905,1,4,1
37047905,1,5,1
37047905,1,6,1
37047905,4,1,1
37047905,4,2,1
37047905,3,1,1
37047905,3,2,1
37047905,2,1,1
37047905,2,2,1
37037904,2,1,1
37037904,2,2,1
37037904,2,3,1
37037904,2,4,1
35070012,2,1,1
35070012,2,2,0
35070012,1,1,1
35070012,1,2,1
35070012,1,3,1
35070012,1,4,1
35070012,1,5,1
35070012,3,1,1
35070012,3,2,1
35070012,3,3,1
37027905,1,1,1
37027905,1,2,1
37027905,1,3,1
37027905,1,4,1
37027905,2,1,1
37027905,2,2,1
37027905,2,3,1
37027905,2,4,1
37027905,2,5,1
37027905,2,6,1
37027905,5,1,1
37027905,5,2,0
37027905,5,3,1
37027905,5,4,1
37027905,6,1,1
37027905,6,2,1
35101905,1,1,0
35101905,1,2,0
35101905,1,3,0
35101905,1,4,0
35101905,3,1,1
35101905,3,2,1
35101905,3,3,0
35101905,3,4,0
35101905,3,5,1
35101905,5,1,1
35101905,5,2,1
35101905,4,1,1
35101905,4,2,1
35101905,6,1,1
35101905,6,2,1
35101905,2,1,0
35101905,2,2,0
35035901,2,1,1
35035901,2,2,1
35035901,3,1,1
35035901,3,2,1
35035901,4,1,1
35035901,4,2,1
35035001,2,1,1
35035001,2,2,1
35035001,2,3,1
35035001,2,4,1
35035001,3,1,1
35035001,3,2,1
35101903,2,1,1
35101903,2,2,1
35101903,2,3,1
35101903,2,4,1
35101903,2,5,1
35101903,2,6,1
35101903,2,7,1
35101903,2,8,1
35101903,2,9,1
35101903,2,10,1
35101903,2,11,1
35101903,2,12,1
35101903,2,13,1
35101903,2,14,1
35101903,2,15,1
35101903,2,16,1
35101903,3,1,1
35101903,3,2,1
35101903,3,3,1
35101903,3,4,1
35101903,3,5,1
35101903,3,6,1
35101903,3,7,1
35101903,3,8,1
35101903,3,9,1
35101903,1,1,1
35101903,1,2,1
35101903,1,3,1
35101903,1,4,1
35101903,1,5,1
35101903,1,6,1
35101903,1,7,1
35070015,1,1,1
35070015,1,2,1
35070015,1,3,1
35070015,1,4,1
35070015,1,5,1
35070015,1,6,1
35070015,1,7,1
35070015,1,8,1
35070015,1,9,1
35070015,1,10,1
35070015,1,11,1
35070015,3,1,1
35070015,3,2,1
35070015,3,3,1
35070015,3,4,1
35070015,4,1,1
35070015,4,2,1
37016007,2,1,1
37016007,2,2,1
37016007,2,3,1
37016007,2,4,1
37016007,2,5,1
35047902,1,1,0
35047902,1,2,0
35047902,1,3,0
35047902,1,4,0
35047902,2,1,0
35047902,2,2,0
35047902,2,3,0
35047902,2,4,0
35047902,3,1,1
35047902,3,2,1
35047902,4,1,1
35047902,4,2,1
35047902,6,1,1
35047902,6,2,1
35047902,5,1,1
35047902,5,2,1
35047901,1,1,1
35047901,1,2,1
35047901,1,3,0
35047901,2,1,1
35047901,2,2,1
35047901,6,1,1
35047901,6,2,1
35047901,5,1,1
35047901,5,2,1
35047901,5,3,1
35047901,5,4,1
35047901,5,5,1
35047901,5,6,1
35047006,1,1,1
35047006,1,2,1
35047006,1,3,1
35047006,1,4,1
35047006,4,1,0
35047006,4,2,0
35047006,3,1,1
35047006,3,2,1
35047003,1,1,0
35047003,1,2,0
35047003,4,1,1
35047003,4,2,1
35047003,3,1,1
35047003,3,2,1
37012007,3,1,1
37012007,3,2,1
37012007,1,1,1
37012007,1,2,1
37012007,1,3,1
37012007,1,4,1
37012007,1,5,1
37012007,1,6,1
37012007,1,7,1
37012007,1,8,1
37012007,1,9,1
37012007,1,10,1
37012007,1,11,1
37012007,1,12,1
37012007,1,13,1
35070901,3,1,1
35070901,3,2,1
35070901,6,1,1
35070901,6,2,1
35070901,5,1,1
35070901,5,2,1
35070901,2,1,0
35070901,2,2,0
35070901,1,1,1
35070901,1,2,1
25007001,3,6,1
25007001,1,1,1
25007001,1,2,1
25007001,1,3,1
25007001,1,4,1
25007001,1,5,1
25007001,1,6,1
25007001,1,7,1
25007001,1,8,1
25007001,1,9,1
25007001,1,10,1
25007001,1,11,1
25007001,2,7,1
37022025,2,1,1
37022025,2,2,1
37022025,1,1,1
37022025,1,2,1
37022025,1,3,1
37022025,1,4,1
16100035,1,1,1
16100035,1,2,1
16100035,1,3,1
35053026,1,1,1
35053026,1,2,1
35053026,1,3,1
35053026,1,4,1
35053026,2,1,0
35053026,2,2,0
35053026,2,3,0
35053026,2,4,0
35053026,2,5,0
35053026,2,6,0
35053026,3,1,1
35053026,3,2,1
37016007,1,1,1
37016007,1,2,1
37016007,3,1,1
37016007,3,2,1
37016007,4,1,1
37016007,4,2,1
35105013,2,1,1
35105013,2,2,1
35105013,2,3,1
35105013,2,4,1
35105013,3,1,1
35105013,3,2,1
35105013,3,3,1
35105013,3,4,1
35105013,4,1,1
35105013,4,2,1
35105013,1,1,1
35105013,1,2,1
35105013,1,3,1
35105013,1,4,1
35105013,1,5,1
35105013,1,6,1
35105013,1,7,1
35105013,1,8,1
35105013,1,9,1
35101904,3,1,1
35101904,3,2,1
35101904,1,1,0
35101904,1,2,0
25004021,3,1,1
25004021,3,2,1
25004021,3,3,1
25004021,3,4,1
25004021,3,5,1
25004021,3,6,1
25004021,3,7,1
25004021,3,8,1
25001007,3,1,1
25001007,3,2,1
25001007,4,1,1
25001007,4,2,1
25001007,4,3,1
25001007,4,4,1
16100062,4,1,1
16100062,4,2,1
16100062,1,1,0
16100062,1,2,0
37037906,1,1,1
37037906,1,2,1
37037906,2,1,1
37037906,2,2,1
37037906,2,3,1
37037906,2,4,1
37037906,2,5,1
37037906,2,6,1
37037906,2,7,1
37037906,3,1,1
37037906,3,2,1
37037906,3,3,1
37037906,4,1,1
37037906,4,2,1
37037906,4,3,1
37047908,1,1,1
37047908,1,2,1
37047908,1,3,1
37047908,1,4,1
37047908,1,5,1
37047908,1,6,1
37047908,1,7,1
37047908,1,8,1
37032907,1,1,1
37032907,1,2,0
37032907,1,3,0
37032907,1,4,0
37032907,1,5,1
37032907,2,1,1
37032907,2,2,1
37032907,2,3,1
37032907,2,4,1
37032907,2,5,1
37032907,2,6,0
37032907,2,7,1
37047908,2,1,1
37047908,2,2,1
37047908,4,1,1
37047908,4,2,1
37047908,4,3,1
37047908,4,4,1
37047908,3,1,1
37047908,3,2,1
37047908,3,3,1
37047908,3,4,1
16100110,1,1,1
16100110,1,2,1
16100110,1,3,1
16100110,1,4,1
16100110,1,5,1
16100110,1,6,1
16100110,1,7,1
16100110,1,8,1
16100110,1,9,1
16100110,1,10,1
16100110,1,11,1
16100110,1,12,1
16100110,1,13,1
16100110,5,1,1
16100110,5,2,1
16100110,5,3,0
16100110,5,4,0
16100110,5,5,1
16100110,5,6,0
16100110,5,7,1
16100110,5,8,1
16100110,5,9,1
16100110,5,10,1
16100110,2,1,0
16100110,2,2,1
16100110,2,3,1
16100110,2,4,1
16100110,2,5,1
16100110,2,6,0
16100110,2,7,1
16100110,2,8,1
16100110,2,9,1
16100110,2,10,1
16100110,3,1,1
16100110,3,2,1
16100110,3,3,1
16100110,4,1,1
16100110,4,2,1
16100110,4,3,1
12002004,1,1,1
12002004,1,2,1
12002004,1,3,1
12028016,3,1,1
12028016,3,2,1
12028016,3,3,1
12028016,1,1,1
12028016,1,2,1
12008013,2,1,1
12008013,2,2,0
12008015,2,1,0
12008015,2,2,0
12008015,2,3,0
12008015,2,4,0
12008015,1,1,0
12008015,1,2,0
12008015,1,3,1
12016001,2,1,1
12016001,2,2,1
12016001,2,3,1
12016001,2,4,1
12016001,1,1,0
12016001,1,2,0
12016001,3,1,0
12016001,3,2,0
12016001,3,3,0
12016001,3,4,0
12016001,3,5,0
12016001,3,6,0
12016001,3,7,0
12016001,3,8,0
12016006,1,1,1
12016006,1,2,1
12016006,1,3,1
12016006,1,4,1
12016006,3,1,0
12016006,3,2,0
12016006,3,3,1
12016006,3,4,0
12016006,3,5,1
12016006,5,1,1
12016006,5,2,1
12016006,4,1,1
12016006,4,2,1
12016006,2,1,0
12016006,2,2,0
12016006,2,3,0
12016006,2,4,0
12016005,1,1,1
12016005,1,2,0
12016005,1,3,0
12016005,1,4,1
12016005,1,5,1
12016005,1,6,1
12016005,1,7,1
12016005,1,8,1
12016005,1,9,1
12016005,2,1,1
12016005,2,2,1
12016005,2,3,1
12016005,2,4,1
12016005,2,5,1
12016005,2,6,1
12016005,2,7,1
12008013,1,1,1
12008013,1,2,1
12008013,1,3,0
12008013,1,4,0
12028017,2,1,0
12028017,2,2,0
12028017,2,3,0
12028017,2,4,0
12028017,1,1,1
12028017,1,2,1
12028017,1,3,1
12028017,1,4,1
12028017,1,5,1
12028017,1,6,1
12008003,3,1,0
12008003,3,2,0
12008003,1,1,1
12008003,1,2,1
12008003,1,3,1
12008003,4,1,1
12008003,4,2,1
12008003,4,3,1
12028003,1,1,1
12028003,1,2,1
12028003,1,3,1
12028003,1,4,1
12028003,1,5,1
12028003,1,6,1
12028003,2,1,1
12028003,2,2,1
12002004,3,1,0
12002004,3,2,0
24043012,5,1,0
24043012,5,2,0
24043012,5,3,0
24043012,5,4,0
24043012,2,1,0
24043012,2,2,0
24043012,1,1,0
24043012,1,2,0
24043012,1,3,0
24043012,1,4,0
24043012,3,1,1
24043012,3,2,1
24043012,4,1,0
24043012,4,2,0
24043012,4,3,0
24043012,4,4,0
24048006,1,1,1
24048006,1,2,1
24048006,1,3,1
24048006,1,4,1
24048006,2,1,1
24048006,2,2,0
24048006,2,3,1
24048006,2,4,1
24048006,2,5,1
24048006,2,6,1
24048006,2,7,1
24048006,2,8,1
24048006,3,1,1
24048006,3,2,1
24063019,4,1,1
24063019,4,2,1
24063019,4,3,1
24063019,4,4,1
24063019,3,1,1
24063019,3,2,1
24063019,3,3,1
24063019,3,4,1
24063019,1,1,0
24063019,1,2,0
24063019,5,1,1
24063019,5,2,1
24063019,2,1,1
24063019,2,2,1
24063017,4,1,1
24063017,4,2,1
24063017,1,1,1
24063017,1,2,1
24063017,1,3,1
24063017,1,4,1
24063017,2,1,1
24063017,2,2,1
24063017,2,3,1
24063017,2,4,1
24063017,3,1,1
24063017,3,2,1
24063017,3,3,1
24063017,3,4,1
24053005,1,1,1
24053005,1,2,1
24053005,2,1,1
24053005,2,2,1
24053005,2,3,0
24053005,2,4,0
24053002,1,1,1
24053002,3,1,1
24053002,3,2,1
24053002,3,3,1
24053002,3,4,1
24053002,4,1,1
24053002,4,2,1
24053002,2,1,0
24053002,2,2,0
24053008,1,1,1
24053008,1,2,1
24053008,1,3,1
24053008,1,4,1
24053008,1,5,0
24053008,1,6,0
24048004,3,1,1
24048004,3,2,1
24048004,3,3,1
24048003,2,1,1
24048003,2,2,1
24048003,2,3,1
24048003,2,4,1
24048003,5,1,1
24048003,5,2,1
24048003,1,1,1
24048003,1,2,1
24048003,1,3,1
24048003,1,4,1
24048003,3,1,1
24048003,3,2,1
24048003,4,1,1
24048003,4,2,1
24048010,3,1,1
24048010,3,2,1
24048010,1,1,1
24048010,1,2,1
24048010,2,1,1
24048010,2,2,1
24048010,2,3,0
24048010,2,4,0
24048015,1,1,1
24048015,1,2,1
24048015,5,1,1
24048015,5,2,1
24048015,3,1,1
24048015,3,2,1
24048015,4,1,1
24048015,4,2,1
24063015,1,1,1
24063015,1,2,1
24063015,1,3,1
24063015,3,1,1
24063015,3,2,1
24063015,3,3,1
24063015,2,1,1
24063015,2,2,1
24063015,4,1,1
24063015,4,2,1
12008001,1,1,1
12008001,1,2,1
12008001,1,3,1
12008001,1,4,1
12008001,1,5,1
12008001,1,6,1
12008001,5,1,1
12008001,5,2,1
12008001,5,3,1
12008001,5,4,1
12008001,9,1,0
12008001,9,2,0
12008001,8,1,0
12008001,8,2,0
12008001,7,1,1
12008001,7,2,1
12008001,6,1,0
12008001,6,2,0
12008001,6,3,0
12008001,6,4,0
12008001,2,1,0
12008001,2,2,1
12008001,2,3,1
12008001,2,4,1
12008001,2,5,0
12008001,2,6,0
12008001,11,1,1
12008001,11,2,0
12008001,4,1,1
12008001,4,2,1
12008001,4,3,0
12008001,4,4,1
12008001,4,5,1
12008001,4,6,1
12008001,3,1,1
12008001,3,2,1
12008001,3,3,1
12008001,3,4,1
12008001,10,1,1
12008001,10,2,1
12008001,10,3,1
12008001,10,4,1
12002002,7,1,0
12002002,3,1,1
12002002,3,2,1
12002002,3,3,1
12002002,3,4,1
12002002,3,5,0
12002002,3,6,0
12002002,5,1,1
12002002,5,2,1
12002002,5,3,1
12002002,5,4,1
12002002,5,5,1
12002002,5,6,1
12002002,5,7,1
12002002,5,8,1
12002002,6,1,1
12002002,6,2,1
12002002,4,1,0
12002002,4,2,0
12002002,2,1,0
12002002,2,2,0
12002002,1,1,0
12002002,1,2,0
12002002,1,3,0
12002002,1,4,0
12002009,4,1,1
12002009,4,2,1
12002009,10,1,1
12002009,10,2,1
12002009,7,1,0
12002009,7,2,0
12002009,8,1,0
12002009,8,2,0
12002009,9,1,0
12002009,9,2,0
12002009,5,1,1
12002009,5,2,1
12002009,3,1,0
12002009,3,2,0
12002009,3,3,0
12002009,3,4,0
12002009,3,5,0
12002009,3,6,0
12002009,3,7,0
12002009,3,8,0
12002009,2,1,0
12002009,2,2,1
12002009,2,3,0
12002009,2,4,1
12002009,2,5,1
24069011,1,1,1
24069011,1,2,1
24069011,1,3,1
24069011,1,4,1
24069011,1,5,1
24069011,1,6,1
24069011,1,7,1
24069011,1,8,1
24069011,3,1,1
24069011,3,2,1
24069011,3,3,1
24069011,3,4,1
24069011,2,1,0
24069011,2,2,1
24069005,1,1,1
24069005,1,2,1
24069005,1,3,1
24069005,1,4,1
24069005,1,5,1
24069005,2,1,1
24069005,2,2,0
24069005,2,3,0
24069005,2,4,0
24069005,2,5,1
24069005,2,6,1
24069005,2,7,1
24069005,4,1,1
24069005,4,2,1
12016003,2,1,1
12016003,2,2,1
12016003,2,3,1
12016003,5,1,1
12016003,5,2,1
12016003,4,1,1
12016003,4,2,1
12016003,4,3,1
12016003,1,1,1
12016003,1,2,1
12005016,1,1,0
12005016,1,2,0
12005015,1,1,1
12005015,1,2,1
35011911,1,1,1
35011911,1,2,1
35011911,2,1,1
35011911,2,2,1
35011911,2,3,1
35011901,2,1,0
35011901,2,2,0
35011901,2,3,0
35011901,2,4,0
35011901,1,1,0
35011901,1,2,0
35019923,2,1,0
35019923,2,2,0
35019923,1,1,1
35019923,1,2,1
35019923,1,3,1
35019923,1,4,1
35019923,1,5,0
35019923,1,6,0
35019922,1,1,0
35019922,1,2,0
35019922,1,3,1
35019922,1,4,1
35019922,4,1,1
35019922,4,2,1
35019922,3,1,1
35019922,3,2,1
35019922,2,1,0
35019922,2,2,0
35019922,2,3,0
35019922,2,4,0
24053003,3,1,0
24053003,3,2,0
24053003,3,3,0
24053003,3,4,0
24053003,3,5,1
24053003,3,6,1
24053003,1,1,1
24053003,2,1,0
24053003,2,2,0
24069007,1,1,1
24069007,1,2,1
24069007,1,3,1
24069007,2,1,1
24069007,2,2,1
24069007,2,3,1
24069007,4,1,1
24069007,4,2,1
24069007,4,3,1
24058002,1,1,1
24058002,1,2,1
24058002,1,3,1
24058002,1,4,1
24058002,1,5,1
24058002,1,6,1
24058002,1,7,1
24058002,1,8,1
24058002,2,1,1
24058002,2,2,1
24058002,3,1,1
24058002,3,2,1
24058002,3,3,1
24058001,4,1,1
24058001,4,2,1
24058001,4,3,1
24058001,4,4,1
24058001,5,1,1
24058001,5,2,1
24058001,5,3,1
24058001,5,4,1
24058001,3,1,1
24058001,3,2,1
24058001,3,3,0
24058001,3,4,0
24058001,1,1,1
24058001,1,2,1
24058001,2,1,1
24058001,2,2,1
24053004,1,1,1
24053004,1,2,1
24053004,6,1,0
24053004,6,2,0
24053004,5,1,0
24053004,5,2,0
24053004,7,1,1
24053004,7,2,1
24053004,3,1,1
24053004,3,2,1
24053004,2,1,0
24053004,2,2,0
24053004,2,3,0
24053004,2,4,0
24053004,2,5,0
24053004,2,6,0
24058009,6,1,1
24058009,6,2,1
24058009,6,3,1
24058009,6,4,1
24058009,7,1,1
24058009,7,2,1
24058009,3,1,1
24058009,3,2,0
24058009,3,3,0
24058009,3,4,1
24058009,3,5,0
24058009,3,6,0
24058009,5,1,1
24058009,5,2,0
24058009,5,3,1
24058009,5,4,1
24058009,1,1,0
24058009,1,2,1
24058009,1,3,1
24058009,1,4,0
24058009,4,1,1
24058009,4,2,0
24058009,4,3,0
35023005,4,1,1
35023005,4,2,0
35023005,4,3,1
35023005,4,4,1
35023005,3,1,1
35023005,3,2,0
35023005,2,1,0
35023005,2,2,0
35023005,1,1,1
35030015,2,1,1
35030015,2,2,1
35030015,3,1,1
35030015,3,2,1
35030027,3,1,0
35030027,3,2,1
35030027,3,3,1
35030027,3,4,0
35030027,3,5,0
35030027,3,6,1
35030027,3,7,1
35030027,3,8,1
35030027,3,9,1
35030027,1,1,1
35030027,1,2,0
35030027,1,3,0
35030027,1,4,1
35030027,4,1,1
35030027,4,2,1
35030024,1,1,1
35030024,1,2,1
35030024,1,3,0
35030024,1,4,1
35030026,3,1,1
35030026,3,2,1
35030026,3,3,1
35030026,4,1,1
35030026,4,2,1
35030026,5,1,1
35030026,5,2,1
35017028,2,1,0
35017028,2,2,1
35017028,2,3,1
35017028,2,4,0
35017928,2,1,1
35017928,2,2,1
35017928,1,1,0
35017928,1,2,0
35017928,1,3,0
35017928,1,4,0
35093902,1,1,1
35093902,1,2,1
35093902,1,3,1
35093902,1,4,1
35093902,2,1,1
35093902,2,2,1
35093904,1,1,0
35093904,1,2,0
35093904,2,1,0
35093904,2,2,0
35092904,2,1,0
35092904,2,2,0
35092904,2,3,1
35092904,2,4,1
35092904,2,5,0
35092904,2,6,0
35092904,1,1,1
35092904,1,2,1
35092904,1,3,1
35092904,1,4,1
35092904,3,1,0
35092904,3,2,0
35092902,3,1,1
35092902,3,2,1
35092902,3,3,0
35092902,3,4,0
35092902,4,1,1
35092902,4,2,1
35092902,4,3,0
35092902,4,4,0
35092902,2,1,1
35092902,2,2,1
35092902,2,3,0
35092902,2,4,1
35092902,1,1,0
35092902,1,2,0
35011921,2,1,1
35011921,2,2,1
35011921,2,3,1
35011921,2,4,1
35011921,3,1,1
35011921,3,2,1
35011921,4,1,1
35011921,4,2,1
35011921,1,1,1
35011921,1,2,1
35019924,1,1,0
35019924,1,2,0
35019924,1,3,0
35019924,1,4,0
35019924,4,1,1
35019924,4,2,1
35019924,3,1,0
35019924,3,2,0
35019924,2,1,0
35019924,2,2,0
35017927,4,1,1
35017927,4,2,1
35017927,3,1,1
35017927,3,2,1
35017927,3,3,1
35017927,3,4,1
35017927,1,1,1
35017927,2,1,1
35039904,3,1,1
35039904,3,2,1
35039904,2,1,1
35039904,2,2,1
35039904,1,1,1
35039904,1,2,1
35039904,1,3,0
35039904,1,4,0
35039904,4,1,1
35039904,4,2,1
35039904,4,3,0
35039904,4,4,0
12005011,1,1,1
12005011,1,2,1
12022010,1,1,0
12022010,1,2,0
12022010,1,3,0
12022010,1,4,0
12022010,1,5,0
12022010,1,6,0
12022010,1,7,0
12022010,1,8,0
12022010,3,1,0
12022010,3,2,0
12022010,3,3,0
12022010,2,1,1
12022010,2,2,1
12022010,2,3,1
12022010,2,4,1
12022010,2,5,0
12022010,2,6,0
12022010,2,7,0
35105007,3,1,1
35105007,3,2,1
35105007,3,3,1
35105007,3,4,1
35105007,4,1,1
35105007,4,2,1
35105007,1,1,1
35105007,1,2,1
35105007,2,1,1
35105007,2,2,1
35023011,1,1,1
35023011,1,2,1
35023011,1,3,1
35023011,4,1,0
35023011,4,2,0
35023011,3,1,0
35023011,3,2,1
35023011,3,3,0
35023011,3,4,1
35023011,3,5,1
35023011,3,6,0
35023011,3,7,0
35023011,2,1,0
35023011,2,2,0
35102008,1,1,1
35102008,1,2,1
35102008,2,1,0
35102008,2,2,0
35102008,4,1,0
35102008,4,2,0
35102008,3,1,1
35102008,3,2,1
35102008,3,3,1
35102008,3,4,1
35102008,3,5,1
35102008,3,6,1
35102008,3,7,1
35102008,3,8,1
35011919,2,1,1
35011919,2,2,0
35011919,2,3,1
35011919,3,1,1
35011919,3,2,0
35011919,3,3,1
35011919,1,1,1
35011919,1,2,1
35011919,1,3,1
35011919,1,4,1
35011919,1,5,1
35011919,4,1,1
35011919,4,2,1
35105008,1,1,1
35105008,1,2,0
35105008,1,3,1
35105008,1,4,1
35105008,1,5,1
35105008,1,6,0
35105008,1,7,0
35105008,1,8,1
35105008,1,9,1
35105008,4,1,1
35105008,4,2,1
35105008,3,1,1
35105008,3,2,1
35023004,3,1,1
35023004,3,2,1
35023004,2,1,1
35023004,2,2,1
35023004,4,1,1
35023004,4,2,1
35023004,5,1,0
35023004,5,2,0
35023004,1,1,0
35023004,1,2,0
35023004,1,3,0
35023004,1,4,0
35019925,2,1,0
35019925,2,2,0
35019925,2,3,1
35019925,2,4,1
12028014,2,1,1
12028014,2,2,1
12028014,2,3,1
12028014,2,4,1
12028014,2,5,1
12028014,2,6,1
12028014,2,7,1
12028014,3,1,1
12028014,3,2,1
