IDFolio,IDPersona,IDViaje,IDEtapa,IDVehiculoTransporte,IDModoEtapa,IDVehiculoDelHogar
75077026,1,5,1,160,2,0
75077900,1,1,1,161,2,0
75077900,1,2,1,161,2,0
75077900,1,3,1,161,2,0
75077900,1,4,1,161,2,0
75077900,1,5,1,161,2,0
75077900,1,6,1,161,2,0
75077900,1,7,1,161,2,0
75077900,1,8,1,161,2,0
75077900,1,9,1,161,2,0
75077900,1,10,1,161,2,0
75077900,2,1,1,162,2,0
75077900,2,2,1,162,2,0
75077900,2,3,1,162,2,0
75077900,2,4,1,162,2,0
75077900,3,1,1,161,2,0
75077900,3,2,1,161,2,0
75077901,1,1,1,164,2,0
75077901,1,2,1,164,2,0
75114012,1,3,1,190,2,0
75114012,1,4,1,190,2,0
75114012,1,5,1,190,2,0
75114012,1,6,1,190,2,0
75114012,2,7,1,190,2,0
75114012,2,8,1,190,2,0
75114012,4,3,1,190,2,0
75114012,4,4,1,190,2,0
75114012,4,5,1,190,2,0
75114012,4,6,1,190,2,0
75114018,1,1,1,204,2,0
75114018,1,2,1,204,2,0
75114018,1,3,1,204,2,0
75114018,1,4,1,204,2,0
75114018,1,5,1,204,2,0
75114018,1,6,1,204,2,0
75114018,3,1,1,204,2,0
75114018,3,2,1,204,2,0
75114018,4,1,1,204,2,0
75116015,2,1,1,183,2,0
75116015,2,2,1,183,2,0
75116021,1,1,1,211,2,0
75116021,1,4,1,211,2,0
75123020,1,1,1,218,2,0
75123020,1,2,1,218,2,0
75123020,1,3,1,218,2,0
75123020,1,4,1,218,2,0
75123020,1,5,1,218,2,0
75123020,1,6,1,218,2,0
75123020,1,7,1,218,2,0
75123020,1,8,1,218,2,0
75123020,1,9,1,218,2,0
75123020,1,10,1,218,2,0
75123020,1,11,1,218,2,0
75123020,2,1,1,218,2,0
75123020,2,2,1,218,2,0
75123020,2,3,1,218,2,0
75123020,2,4,1,218,2,0
75123020,2,5,1,218,2,0
75123020,3,1,1,218,2,0
75123020,3,2,1,218,2,0
75123020,3,3,1,218,2,0
75123020,4,1,1,218,2,0
75123020,4,2,1,218,2,0
75123020,4,3,1,218,2,0
75123901,1,1,1,219,2,0
75123901,1,2,1,219,2,0
75123901,1,3,1,219,2,0
75123901,3,1,1,219,2,0
75123902,1,1,1,220,2,0
75123902,1,2,1,220,2,0
75123902,1,3,1,220,2,0
75123902,1,4,1,220,2,0
75123902,1,5,1,220,2,0
75123902,2,1,1,220,2,0
75123902,2,2,2,220,2,0
75123902,2,3,2,220,2,0
75127010,2,5,1,208,2,0
75127010,2,6,1,208,2,0
75127010,3,1,1,208,2,0
75127010,3,2,2,208,2,0
75127010,6,1,1,208,2,0
75127010,6,2,1,208,2,0
75127010,6,3,1,208,2,0
75127900,1,1,1,207,2,0
75127900,1,2,1,207,2,0
75127900,1,3,1,207,2,0
75127900,1,4,1,207,2,0
75127904,1,1,1,210,2,0
75127904,1,4,1,210,2,0
75127904,1,5,1,210,2,0
75127904,1,6,1,210,2,0
75127904,3,3,1,210,2,0
75127904,3,4,1,210,2,0
75127904,4,1,1,210,2,0
75127904,4,2,1,210,2,0
75143002,1,1,1,217,2,0
75143002,1,2,1,217,2,0
75143002,1,3,1,217,2,0
75143002,1,4,1,217,2,0
75143002,2,1,1,216,2,0
75143002,2,2,1,216,2,0
75143002,2,3,1,216,2,0
75143002,2,4,1,216,2,0
75143007,1,1,1,215,2,0
75143007,1,2,1,215,2,0
75143007,1,3,1,215,2,0
75143007,1,4,1,215,2,0
75143007,1,5,1,215,2,0
75143007,1,6,1,215,2,0
75143007,1,7,1,215,2,0
75143007,2,1,1,215,2,0
75143007,2,2,1,215,2,0
75143007,2,3,1,215,2,0
75143007,2,4,1,215,2,0
75143007,2,5,1,215,2,0
75143007,2,6,1,215,2,0
75143007,2,7,1,215,2,0
75143007,2,8,1,215,2,0
75143007,2,9,1,215,2,0
75148901,1,1,1,194,2,0
75148901,1,2,1,194,2,0
75148901,1,3,1,194,2,0
75148905,1,1,1,198,2,0
75148905,1,2,1,198,2,0
75148905,3,1,1,198,2,0
75148905,4,1,1,198,2,0
75153014,1,1,1,222,2,0
75153014,1,2,1,222,2,0
75153019,1,1,1,223,2,0
75153019,1,2,1,223,2,0
75153019,2,1,1,223,2,0
75153019,2,2,1,223,2,0
75153902,1,1,1,225,2,0
75153902,1,2,1,225,2,0
75153902,1,3,1,225,2,0
75153902,1,4,1,225,2,0
75153902,1,5,1,225,2,0
75153902,1,6,1,225,2,0
75153902,2,1,1,225,2,0
75153902,5,1,1,225,2,0
75160901,1,1,1,227,2,0
75160901,1,2,1,227,2,0
75160901,1,3,1,227,2,0
75160901,1,4,1,227,2,0
75160901,1,7,1,227,2,0
75160901,1,8,1,227,2,0
75160901,1,9,1,227,2,0
75160901,1,10,1,227,2,0
75160902,1,1,1,229,2,0
75160902,1,2,1,229,2,0
77011011,1,1,1,128,2,0
77011011,1,2,1,128,2,0
77011011,1,6,1,128,2,0
77011011,2,1,1,128,2,0
77011011,2,2,1,128,2,0
77011011,2,3,1,128,2,0
77011011,2,4,1,128,2,0
77011011,2,5,1,128,2,0
77011011,2,6,1,128,2,0
77011011,2,7,1,128,2,0
77011011,3,1,1,128,2,0
77011011,3,2,1,128,2,0
77011011,3,3,1,128,2,0
77011011,3,4,1,128,2,0
77011014,1,1,1,129,2,0
77011014,2,1,1,129,2,0
77011014,2,2,1,129,2,0
77011014,4,1,1,129,2,0
77011015,3,1,1,130,2,0
77011015,4,1,1,130,2,0
77011046,1,1,1,127,2,0
77011046,1,2,1,127,2,0
77029007,1,1,1,126,2,0
77029007,1,2,1,126,2,0
77029007,4,2,1,135,2,0
77029007,4,3,1,135,2,0
77029007,4,4,1,135,2,0
78021002,1,1,1,168,2,0
78021002,1,2,1,168,2,0
78021002,3,1,1,168,2,0
78021002,3,2,1,168,2,0
78021005,1,1,1,171,2,0
78021005,1,2,1,171,2,0
78021005,2,1,1,167,2,0
78021005,2,2,1,167,2,0
78021005,3,1,1,167,2,0
78021005,3,2,1,167,2,0
78021005,4,1,1,167,2,0
78021005,4,2,1,167,2,0
79021011,2,1,1,163,2,0
79021011,2,2,1,163,2,0
79021021,1,2,1,164,2,0
79021021,2,2,1,164,2,0
79021023,1,1,1,197,2,0
79021023,1,2,1,197,2,0
79021023,1,3,1,197,2,0
79021023,1,4,1,197,2,0
79021023,2,1,1,197,2,0
79021023,2,3,1,197,2,0
79021023,3,1,1,197,2,0
79021023,3,3,1,197,2,0
79032010,1,1,1,187,2,0
79032010,1,2,1,187,2,0
79032010,1,3,1,187,2,0
79032010,3,1,1,187,2,0
79032010,4,1,1,187,2,0
79032019,3,1,1,159,2,0
79032019,3,2,1,159,2,0
79032019,3,3,1,159,2,0
79032019,3,4,1,159,2,0
79063018,1,1,1,162,2,0
79063018,1,2,1,162,2,0
79063018,1,3,1,162,2,0
79063018,1,4,1,162,2,0
79087902,1,1,1,186,2,0
79087902,1,2,1,186,2,0
79087902,1,3,1,186,2,0
79087902,1,4,1,186,2,0
79125004,1,1,1,155,2,0
79125004,1,2,1,155,2,0
79125004,1,3,1,155,2,0
79125004,1,5,1,155,2,0
79125004,1,6,1,155,2,0
79125004,1,7,1,155,2,0
79125004,2,3,1,155,2,0
79125004,2,7,1,155,2,0
79125004,2,8,1,155,2,0
79125004,3,4,1,155,2,0
79125004,3,5,1,155,2,0
81006005,1,3,1,180,2,0
81006005,1,4,1,180,2,0
81043018,1,1,1,139,2,0
81043018,1,2,1,139,2,0
81043018,1,3,1,139,2,0
81043018,3,1,1,139,2,0
81043025,1,1,1,140,2,0
81043025,1,2,1,140,2,0
81084002,1,1,1,138,2,0
81084002,1,2,1,138,2,0
81084002,1,3,1,138,2,0
81084002,2,2,1,138,2,0
81084016,1,1,1,137,2,0
81084016,1,2,1,137,2,0
81108008,1,1,1,184,2,0
81108008,1,2,1,184,2,0
81108008,1,3,1,184,2,0
81108008,1,4,1,184,2,0
81108008,1,5,1,184,2,0
81108008,2,6,1,184,2,0
81108008,2,7,1,184,2,0
81108008,3,1,1,184,2,0
81108008,4,3,1,184,2,0
81108008,4,4,1,184,2,0
81108008,5,3,1,184,2,0
81108032,1,1,1,182,2,0
81108032,1,2,1,182,2,0
81108032,2,1,1,182,2,0
81108032,2,2,1,182,2,0
81108901,1,1,1,183,2,0
81108901,1,4,1,183,2,0
81108901,1,5,1,183,2,0
81108901,1,6,1,183,2,0
81108902,1,1,1,188,2,0
81108902,1,2,1,188,2,0
81108902,2,1,1,188,2,0
82039016,1,1,1,122,2,0
82039016,1,2,1,122,2,0
82039016,2,1,1,122,2,0
82039016,2,2,1,122,2,0
82039016,3,1,1,122,2,0
82099029,1,1,1,131,2,0
82099029,1,4,1,131,2,0
83003003,1,1,1,203,2,0
83003003,1,2,1,203,2,0
83003003,1,3,1,203,2,0
83003003,1,4,1,203,2,0
83003003,4,1,1,203,2,0
83003003,4,2,1,203,2,0
83003023,1,1,1,208,2,0
83003023,1,2,1,208,2,0
83010073,2,1,1,202,2,0
83010073,2,2,1,202,2,0
83010073,2,3,1,202,2,0
83010073,2,4,1,202,2,0
83010073,2,5,1,202,2,0
85004004,2,1,1,224,2,0
85004004,2,2,1,224,2,0
85004004,2,3,1,224,2,0
85004004,2,4,1,224,2,0
85004009,1,1,1,219,2,0
85004009,1,2,1,219,2,0
85004010,1,1,1,221,2,0
85004010,1,2,1,221,2,0
85004010,1,3,1,221,2,0
85004010,1,4,1,221,2,0
85004010,1,5,1,221,2,0
85004010,1,6,1,221,2,0
85004010,1,7,1,221,2,0
85004010,2,1,1,221,2,0
85004010,3,1,1,221,2,0
85004010,3,2,1,221,2,0
85004010,4,1,1,221,2,0
85004010,4,2,1,221,2,0
85004010,5,1,1,221,2,0
85004010,5,2,1,221,2,0
85004016,1,1,1,222,2,0
85004016,2,1,1,222,2,0
85017005,2,1,1,214,2,0
85017005,2,2,1,214,2,0
85017008,1,3,1,220,2,0
85017008,1,4,1,220,2,0
85017008,1,5,1,220,2,0
85017008,1,6,1,220,2,0
85017008,2,3,1,220,2,0
85017008,2,4,1,220,2,0
85017008,2,5,1,220,2,0
85017008,2,6,1,220,2,0
85017015,1,1,1,215,2,0
85017015,1,2,1,215,2,0
85017015,1,3,1,215,2,0
85017015,1,4,1,215,2,0
85017015,1,5,1,215,2,0
85017015,1,6,1,215,2,0
85017015,1,7,1,215,2,0
85017015,1,8,1,215,2,0
85017015,2,1,1,215,2,0
85017015,2,2,1,215,2,0
85017015,3,1,1,215,2,0
85017015,3,2,1,215,2,0
85017016,1,1,1,216,2,0
85017016,1,2,1,216,2,0
85017019,1,1,1,217,2,0
85017019,1,2,1,217,2,0
85017019,1,3,1,217,2,0
85017019,1,4,1,217,2,0
85017019,2,1,1,217,2,0
85017019,2,2,1,217,2,0
85017019,2,3,1,217,2,0
85017019,2,4,1,217,2,0
85017019,3,1,1,217,2,0
85017019,3,2,1,217,2,0
85017019,3,3,1,217,2,0
85017019,3,4,1,217,2,0
88004003,1,1,1,197,2,0
88004003,1,2,1,197,2,0
88004003,1,3,1,197,2,0
88004003,1,4,1,197,2,0
88004003,1,5,1,197,2,0
88004003,1,6,1,197,2,0
88004003,3,1,1,197,2,0
88004003,3,2,1,197,2,0
88004003,4,1,1,197,2,0
88004003,4,2,1,197,2,0
88004003,5,1,1,197,2,0
88004003,5,2,1,197,2,0
89001001,1,1,1,194,2,0
89001001,1,2,1,194,2,0
89001001,1,3,1,194,2,0
89001001,2,1,1,192,2,0
89001001,2,2,1,192,2,0
89001001,3,1,1,193,2,0
89001001,3,2,1,193,2,0
89001001,5,1,1,191,2,0
89001001,5,2,1,191,2,0
89001002,1,1,1,195,2,0
89001002,1,4,1,195,2,0
89001006,1,1,1,196,2,0
89001006,1,2,1,196,2,0
89001006,2,1,1,196,2,0
89001006,2,2,1,196,2,0
90002041,1,1,1,170,2,0
90002041,1,2,1,170,2,0
90002041,1,3,1,170,2,0
90002121,1,1,1,161,2,0
90002121,1,2,1,161,2,0
90002121,1,3,1,161,2,0
90002121,1,4,1,161,2,0
90002121,1,5,1,161,2,0
90002121,2,2,1,161,2,0
