IDFolio,Ingreso,Estrato,EstratoAgregado,Imputados
88004005,250000.0,1_BAJO,1_BAJO,0
88004006,325000.0,1_BAJO,1_BAJO,0
89001001,1750001.0,3_ALTO,3_ALTO,0
89001002,500000.0,2_MEDIO,2_MEDIO,0
89001003,480000.0,2_MEDIO,2_MEDIO,0
89001004,270000.0,1_BAJO,1_BAJO,1
89001005,280000.0,1_BAJO,1_BAJO,0
89001006,160000.0,1_BAJO,1_BAJO,0
90002004,325000.0,1_BAJO,1_BAJO,0
90002027,500000.0,2_MEDIO,2_MEDIO,0
90002041,550000.0,2_MEDIO,2_MEDIO,0
90002057,700000.0,2_MEDIO,2_MEDIO,0
90002108,640000.0,2_MEDIO,2_MEDIO,1
90002109,250000.0,1_BAJO,1_BAJO,0
90002117,600000.0,2_MEDIO,2_MEDIO,0
90002121,715000.0,2_MEDIO,2_MEDIO,0
