equipoId,folio,personaId,id,IDPERSONA,viaje,hh1,hh0,mm1,mm0,duracion,Horamedia
2,25031017,182,650,1,1   ,7,7,55,15,40,735.0
2,25031017,182,651,1,2   ,11,11,55,30,25,1142.0
2,25031017,182,652,1,3   ,18,17,10,50,20,1800.0
2,25031017,182,653,1,4   ,21,20,5,45,20,2055.0
2,25031017,183,816,2,1   ,12,12,5,0,5,1202.0
2,25031017,183,817,2,2   ,12,12,55,45,10,1250.0
2,25031017,184,818,3,1   ,12,12,5,0,5,1202.0
2,25031017,184,819,3,2   ,12,12,55,45,10,1250.0
2,25031017,419,820,4,1   ,8,8,30,0,30,815.0
2,25031017,419,821,4,2   ,16,16,30,0,30,1615.0
2,25035001,118,339,1,1   ,8,8,55,40,15,848.0
2,25035001,118,340,1,2   ,9,9,30,15,15,923.0
2,25035001,118,341,1,3   ,11,11,55,45,10,1150.0
2,25035001,118,342,1,4   ,13,13,30,15,15,1323.0
2,25035001,118,343,1,5   ,14,13,30,35,55,1403.0
2,25035001,119,344,2,1   ,11,11,5,0,5,1102.0
2,25035001,119,345,2,2   ,11,11,45,40,5,1142.0
2,25035016,121,365,2,1   ,7,7,35,20,15,728.0
2,25035016,121,366,2,2   ,7,7,55,35,20,745.0
2,25035016,121,367,2,3   ,18,18,50,30,20,1840.0
2,25035016,122,361,3,1   ,7,7,35,20,15,728.0
2,25035016,122,362,3,2   ,17,16,0,25,35,1643.0
2,25035016,122,363,3,3   ,17,17,30,5,25,1717.0
2,25035016,122,364,3,4   ,21,21,20,0,20,2110.0
2,25035022,113,337,2,1   ,7,6,0,25,35,643.0
2,25035022,113,338,2,2   ,19,18,0,0,60,1830.0
2,25035025,161,509,1,1   ,5,5,45,30,15,538.0
2,25035025,161,510,1,2   ,16,15,0,45,15,1553.0
2,25035025,162,511,2,1   ,7,7,55,45,10,750.0
2,25035025,162,512,2,2   ,8,8,10,0,10,805.0
2,25035025,162,513,2,3   ,13,13,5,0,5,1302.0
2,25035025,162,514,2,4   ,13,13,10,5,5,1307.0
2,25035025,162,515,2,5   ,14,13,0,55,5,1357.0
2,25035025,162,516,2,6   ,14,14,10,0,10,1405.0
2,25035025,163,517,3,1   ,7,7,55,45,10,750.0
2,25035025,163,518,3,2   ,13,13,10,5,5,1307.0
2,25035025,163,519,3,3   ,14,13,0,55,5,1357.0
2,25035025,163,520,3,4   ,17,17,55,45,10,1750.0
2,25035025,164,521,4,1   ,7,7,55,45,10,750.0
2,25035025,164,522,4,2   ,13,13,10,5,5,1307.0
2,25035025,164,523,4,3   ,14,13,0,55,5,1357.0
2,25035025,164,524,4,4   ,17,17,25,15,10,1720.0
2,25038018,135,370,1,1   ,7,7,50,20,30,735.0
2,25038018,135,371,1,2   ,18,17,0,30,30,1745.0
2,25038018,135,372,1,3   ,18,18,45,30,15,1838.0
2,25038018,135,373,1,4   ,19,19,5,0,5,1902.0
2,25038018,135,374,1,5   ,20,20,50,30,20,2040.0
2,25038018,135,375,1,6   ,21,21,7,0,7,2104.0
2,25038018,136,376,2,1   ,13,13,35,30,5,1332.0
2,25038018,136,377,2,2   ,14,14,10,5,5,1407.0
2,25038018,137,378,3,1   ,10,10,35,0,35,1018.0
2,25038018,137,379,3,2   ,11,11,45,30,15,1138.0
2,25038018,137,380,3,3   ,13,12,0,15,45,1237.0
2,25038022,132,381,1,1   ,7,7,45,15,30,730.0
2,25038022,132,382,1,2   ,21,20,10,30,40,2050.0
2,25038022,133,383,2,1   ,8,8,25,0,25,812.0
2,25038022,133,384,2,2   ,16,16,15,0,15,1608.0
2,25038022,134,385,3,1   ,11,11,25,0,25,1112.0
2,25038022,134,386,3,2   ,12,12,15,0,15,1208.0
2,25038022,134,387,3,3   ,19,19,25,0,25,1912.0
2,25038022,134,388,3,4   ,0,0,45,0,45,22.0
2,25038024,131,368,1,1   ,16,16,20,0,20,1610.0
2,25038024,131,369,1,2   ,0,0,20,0,20,10.0
2,25042005,152,430,1,1   ,9,9,50,30,20,940.0
2,25042005,152,431,1,2   ,10,10,30,5,25,1017.0
2,25042005,154,432,3,1   ,7,7,40,10,30,725.0
2,25042005,154,433,3,2   ,19,19,30,0,30,1915.0
2,25042009,139,389,1,1   ,8,8,35,0,35,818.0
2,25042009,139,390,1,2   ,12,8,25,45,220,1035.0
2,25042009,139,391,1,3   ,12,12,30,25,5,1227.0
2,25042009,139,392,1,4   ,15,15,5,0,5,1502.0
2,25042009,139,393,1,5   ,15,15,17,5,12,1511.0
2,25042009,139,394,1,6   ,19,15,0,17,223,1709.0
2,25042009,139,395,1,7   ,20,19,15,50,25,2002.0
2,25042009,140,396,2,1   ,11,11,30,0,30,1115.0
2,25042009,140,397,2,2   ,19,19,20,0,20,1910.0
2,25042009,141,398,3,1   ,20,20,2,0,2,2001.0
2,25042009,141,434,3,2   ,20,20,8,5,3,2007.0
2,25042009,141,435,3,3   ,20,20,35,30,5,2032.0
2,25042009,141,436,3,4   ,20,20,47,40,7,2044.0
2,25042009,141,437,3,5   ,6,6,55,45,10,650.0
2,25042009,141,438,3,6   ,7,6,3,55,8,659.0
2,25042009,141,439,3,7   ,7,7,15,10,5,712.0
2,25042009,141,440,3,8   ,7,7,19,15,4,717.0
2,25042011,142,399,1,1   ,11,10,10,30,40,1050.0
2,25042011,142,400,1,2   ,11,11,35,20,15,1128.0
2,25042011,142,401,1,3   ,12,11,0,50,10,1155.0
2,25042011,142,402,1,4   ,13,12,0,40,20,1250.0
2,25042011,142,403,1,5   ,13,13,40,10,30,1325.0
2,25042011,142,404,1,6   ,14,14,50,10,40,1430.0
2,25042011,143,405,2,1   ,11,10,10,30,40,1050.0
2,25042011,143,406,2,2   ,11,11,35,20,15,1128.0
2,25042011,143,407,2,3   ,12,11,0,50,10,1155.0
2,25042011,143,408,2,4   ,13,12,0,40,20,1250.0
2,25042011,143,409,2,5   ,13,13,40,10,30,1325.0
2,25042011,143,410,2,6   ,14,14,50,10,40,1430.0
2,25042011,145,411,4,1   ,10,10,45,20,25,1032.0
2,25042011,145,412,4,2   ,11,11,35,20,15,1128.0
2,25042011,145,413,4,3   ,12,11,0,50,10,1155.0
2,25042011,145,414,4,4   ,13,12,0,40,20,1250.0
2,25042011,145,415,4,5   ,13,13,40,10,30,1325.0
2,25042011,145,416,4,6   ,14,14,50,10,40,1430.0
2,25042011,146,417,5,1   ,8,8,30,15,15,823.0
2,25042011,146,418,5,2   ,18,18,50,30,20,1840.0
2,25042011,146,419,5,3   ,0,0,20,0,20,10.0
2,25042015,147,422,1,1   ,8,7,0,50,10,755.0
2,25042015,147,423,1,2   ,18,18,15,0,15,1808.0
2,25042015,147,424,1,3   ,19,19,35,30,5,1932.0
2,25042015,147,425,1,4   ,20,20,5,0,5,2002.0
2,25042015,148,420,2,1   ,12,12,53,40,13,1246.0
2,25042015,148,421,2,2   ,13,12,13,55,18,1304.0
2,25042015,150,426,4,1   ,7,7,45,20,25,732.0
2,25042015,150,427,4,2   ,18,17,0,40,20,1750.0
2,25042015,151,428,5,1   ,7,7,55,50,5,752.0
2,25042015,151,429,5,2   ,13,12,13,55,18,1304.0
2,25048003,217,607,1,1   ,7,7,10,0,10,705.0
2,25048003,217,608,1,2   ,17,17,15,0,15,1708.0
2,25048003,218,609,2,1   ,9,9,15,0,15,908.0
2,25048003,218,610,2,2   ,10,10,15,0,15,1008.0
2,25048004,189,529,1,1   ,7,7,45,25,20,735.0
2,25048004,189,530,1,2   ,19,18,30,30,60,1900.0
2,25048004,190,531,2,1   ,10,10,35,0,35,1018.0
2,25048004,190,532,2,2   ,20,20,30,0,30,2015.0
2,25048004,190,533,2,3   ,20,20,55,45,10,2050.0
2,25048004,190,534,2,4   ,21,20,7,57,10,2102.0
2,25048004,190,535,2,5   ,22,22,5,0,5,2202.0
2,25048004,190,536,2,6   ,22,22,15,9,6,2212.0
2,25048004,191,537,3,1   ,7,7,55,30,25,742.0
2,25048004,191,538,3,2   ,10,9,15,45,30,1000.0
2,25048004,191,564,3,3   ,13,13,22,15,7,1319.0
2,25048004,191,565,3,4   ,13,13,35,25,10,1330.0
2,25048004,191,566,3,5   ,21,20,10,55,15,2103.0
2,25048004,191,567,3,6   ,22,22,25,5,20,2215.0
2,25048004,192,539,4,1   ,9,9,30,0,30,915.0
2,25048004,192,540,4,2   ,12,12,30,5,25,1217.0
2,25048004,192,541,4,3   ,13,13,40,15,25,1327.0
2,25048004,192,560,4,4   ,14,14,8,0,8,1404.0
2,25048004,192,561,4,5   ,14,14,20,12,8,1416.0
2,25048004,192,562,4,6   ,16,16,10,5,5,1607.0
2,25048004,192,563,4,7   ,16,16,20,14,6,1617.0
2,25048901,219,886,1,1   ,9,9,10,0,10,905.0
2,25048901,219,887,1,2   ,9,9,30,20,10,925.0
2,25048901,220,884,2,1   ,10,10,5,0,5,1002.0
2,25048901,220,885,2,2   ,10,10,30,25,5,1027.0
2,25048901,222,590,4,1   ,8,8,10,0,10,805.0
2,25048901,222,591,4,2   ,8,8,25,15,10,820.0
2,25048901,222,592,4,3   ,19,19,10,0,10,1905.0
2,25048901,222,593,4,4   ,19,19,15,10,5,1912.0
2,25048901,223,598,5,1   ,7,7,20,15,5,717.0
2,25048901,223,599,5,2   ,8,7,0,40,20,750.0
2,25048901,223,600,5,3   ,9,8,5,50,15,858.0
2,25048901,223,601,5,4   ,9,9,20,15,5,917.0
2,25048901,223,602,5,5   ,10,9,0,40,20,950.0
2,25048901,223,603,5,6   ,10,10,30,20,10,1025.0
2,25048901,223,604,5,7   ,11,10,10,50,20,1100.0
2,25048901,223,605,5,8   ,11,11,50,30,20,1140.0
2,25048901,223,606,5,9   ,14,13,0,40,20,1350.0
2,25048901,223,880,5,10  ,20,19,0,50,10,1955.0
2,25048901,223,881,5,11  ,20,20,35,30,5,2032.0
2,25048901,224,596,6,1   ,8,8,10,0,10,805.0
2,25048901,224,597,6,2   ,16,15,0,50,10,1555.0
2,25048901,225,594,7,1   ,8,8,10,0,10,805.0
2,25048901,225,595,7,2   ,16,16,30,0,30,1615.0
2,25048901,226,882,8,1   ,8,7,0,40,20,750.0
2,25048901,226,883,8,2   ,9,8,50,50,60,920.0
2,25048902,271,770,1,1   ,8,7,0,50,10,755.0
2,25048902,271,771,1,2   ,13,13,10,0,10,1305.0
2,25048902,271,772,1,3   ,14,14,10,0,10,1405.0
2,25048902,271,773,1,4   ,18,18,10,0,10,1805.0
2,25048902,272,764,2,1   ,9,9,50,35,15,943.0
2,25048902,272,765,2,2   ,10,9,0,50,10,955.0
2,25048902,272,766,2,3   ,14,14,50,40,10,1445.0
2,25048902,272,767,2,4   ,15,14,5,55,10,1500.0
2,25048902,272,768,2,5   ,15,15,30,20,10,1525.0
2,25048902,272,769,2,6   ,15,15,45,30,15,1538.0
2,25048902,273,774,3,1   ,8,8,40,30,10,835.0
2,25048902,273,775,3,2   ,16,15,6,45,21,1555.0
2,25048902,273,776,3,3   ,17,17,55,50,5,1752.0
2,25048902,273,777,3,4   ,19,19,10,5,5,1907.0
2,25048902,273,778,3,5   ,22,22,20,10,10,2215.0
2,25048902,273,779,3,6   ,22,22,35,25,10,2230.0
2,25048902,274,762,4,1   ,9,9,50,35,15,943.0
2,25048902,274,763,4,2   ,15,15,45,30,15,1538.0
9,26011008,11,17,1,1   ,16,16,3,0,3,1602.0
9,26011008,11,18,1,2   ,16,16,13,10,3,1612.0
9,26011008,12,3,2,1   ,8,8,50,0,50,825.0
9,26011008,12,4,2,2   ,19,18,0,30,30,1845.0
9,26011009,8,42,1,1   ,7,7,40,20,20,730.0
9,26011009,8,43,1,2   ,21,20,0,30,30,2045.0
9,26011009,9,44,2,1   ,10,10,32,30,2,1031.0
9,26011009,9,45,2,2   ,10,10,42,40,2,1041.0
9,26011009,9,46,2,3   ,18,18,15,0,15,1808.0
9,26011009,9,47,2,4   ,18,18,35,20,15,1828.0
9,26011009,10,48,3,1   ,10,10,32,30,2,1031.0
9,26011009,10,49,3,2   ,10,10,42,40,2,1041.0
9,26011009,10,50,3,3   ,18,18,15,0,15,1808.0
9,26011009,10,51,3,4   ,18,18,35,20,15,1828.0
9,26011010,13,58,1,1   ,9,8,0,45,15,853.0
9,26011010,13,59,1,2   ,18,18,20,0,20,1810.0
9,26011010,14,54,2,1   ,8,7,10,45,25,757.0
9,26011010,14,55,2,2   ,8,8,30,15,15,823.0
9,26011010,14,56,2,3   ,15,14,0,45,15,1453.0
9,26011010,14,57,2,4   ,15,15,25,5,20,1515.0
9,26011010,15,60,3,1   ,7,7,35,0,35,718.0
9,26011010,15,61,3,2   ,18,18,45,0,45,1822.0
9,26011010,16,52,4,1   ,8,7,10,45,25,757.0
9,26011010,16,53,4,2   ,15,15,25,5,20,1515.0
9,26011011,21,204,1,1   ,8,7,0,30,30,745.0
9,26011011,21,205,1,2   ,19,18,5,30,35,1848.0
9,26011011,22,200,2,1   ,13,13,30,0,30,1315.0
9,26011011,22,201,2,2   ,20,20,25,0,25,2012.0
9,26011011,22,202,2,3   ,20,20,58,55,3,2057.0
9,26011011,22,203,2,4   ,21,21,8,5,3,2107.0
9,26011011,23,198,3,1   ,8,7,15,45,30,800.0
9,26011011,23,199,3,2   ,15,15,45,15,30,1530.0
9,26011012,17,94,1,1   ,15,15,50,30,20,1540.0
9,26011012,17,95,1,2   ,17,16,10,50,20,1700.0
9,26011012,18,92,2,1   ,15,15,50,30,20,1540.0
9,26011012,18,93,2,2   ,17,16,10,50,20,1700.0
9,26011012,19,98,3,1   ,8,8,5,0,5,802.0
9,26011012,19,99,3,2   ,15,15,45,40,5,1542.0
9,26011012,20,96,4,1   ,15,15,50,30,20,1540.0
9,26011012,20,97,4,2   ,17,16,10,50,20,1700.0
9,26024005,1,1,1,1   ,8,7,10,30,40,750.0
9,26024005,1,2,1,2   ,20,20,55,30,25,2042.0
9,26024006,4,72,1,1   ,9,9,20,0,20,910.0
9,26024006,4,73,1,2   ,18,18,50,0,50,1825.0
9,26024006,5,74,2,1   ,10,10,5,0,5,1002.0
9,26024006,5,75,2,2   ,21,21,5,0,5,2102.0
9,26024012,6,5,1,1   ,7,7,50,45,5,747.0
9,26024012,6,6,1,2   ,8,7,0,51,9,755.0
9,26024012,6,7,1,3   ,10,10,5,0,5,1002.0
9,26024012,6,8,1,4   ,10,10,20,15,5,1017.0
9,26024012,6,9,1,5   ,13,13,25,20,5,1322.0
9,26024012,6,10,1,6   ,13,13,31,26,5,1328.0
9,26024012,6,11,1,7   ,14,14,50,45,5,1447.0
9,26024012,6,12,1,8   ,14,14,57,51,6,1454.0
9,26024012,7,13,2,1   ,7,7,50,45,5,747.0
9,26024012,7,14,2,2   ,13,13,30,25,5,1327.0
9,26024012,7,15,2,3   ,14,14,50,45,5,1447.0
9,26024012,7,16,2,4   ,18,18,50,30,20,1840.0
12,26025013,321,1116,1,1   ,8,8,30,0,30,815.0
12,26025013,321,1117,1,2   ,9,9,30,0,30,915.0
12,26025013,321,1118,1,3   ,10,10,30,0,30,1015.0
12,26025013,321,1119,1,4   ,18,18,30,0,30,1815.0
12,26025013,322,708,2,1   ,8,8,25,10,15,818.0
12,26025013,322,709,2,2   ,11,11,45,30,15,1138.0
12,26025013,322,710,2,3   ,16,16,30,20,10,1625.0
12,26025013,322,711,2,4   ,18,18,20,0,20,1810.0
12,26025015,313,616,1,1   ,10,10,10,0,10,1005.0
12,26025015,313,617,1,2   ,11,11,15,0,15,1108.0
12,26025015,313,618,1,3   ,12,12,55,30,25,1242.0
12,26025015,313,619,1,4   ,15,15,40,30,10,1535.0
12,26025015,313,620,1,5   ,16,16,10,0,10,1605.0
12,26025015,315,614,2,1   ,9,9,30,0,30,915.0
12,26025015,315,615,2,2   ,11,10,0,30,30,1045.0
12,26025015,314,612,4,1   ,9,9,30,0,30,915.0
12,26025015,314,613,4,2   ,11,10,0,30,30,1045.0
12,26025018,311,608,2,1   ,8,8,50,20,30,835.0
12,26025018,311,609,2,2   ,13,13,30,0,30,1315.0
12,26025018,311,610,2,3   ,16,16,20,0,20,1610.0
12,26025018,311,611,2,4   ,17,17,20,0,20,1710.0
12,26025018,312,606,3,1   ,7,7,20,0,20,710.0
12,26025018,312,607,3,2   ,18,18,50,30,20,1840.0
12,26025023,307,604,1,1   ,7,7,45,30,15,738.0
12,26025023,307,605,1,2   ,20,20,45,30,15,2038.0
12,26025023,308,602,2,1   ,18,17,0,30,30,1745.0
12,26025023,308,603,2,2   ,23,22,0,30,30,2245.0
12,26025023,309,600,3,1   ,14,14,5,0,5,1402.0
12,26025023,309,601,3,2   ,16,16,5,0,5,1602.0
12,26032003,236,438,1,1   ,8,8,50,30,20,840.0
12,26032003,236,439,1,2   ,12,12,45,0,45,1222.0
12,26032003,236,440,1,3   ,15,15,30,0,30,1515.0
12,26032003,236,441,1,4   ,15,15,50,35,15,1543.0
12,26032003,236,442,1,5   ,16,16,45,35,10,1640.0
12,26032003,236,443,1,6   ,19,19,30,0,30,1915.0
12,26032003,236,444,1,7   ,21,21,30,0,30,2115.0
12,26032007,242,434,1,1   ,16,16,30,0,30,1615.0
12,26032007,242,435,1,2   ,19,19,30,0,30,1915.0
12,26032007,243,436,2,1   ,9,9,10,0,10,905.0
12,26032007,243,437,2,2   ,13,13,10,0,10,1305.0
12,26032015,239,621,1,1   ,12,11,20,30,50,1155.0
12,26032015,240,622,2,1   ,12,11,20,30,50,1155.0
12,26032016,238,445,2,1   ,9,8,0,45,15,853.0
12,26032016,238,446,2,2   ,10,9,5,50,15,958.0
12,26041013,273,447,1,1   ,18,18,2,0,2,1801.0
12,26041013,273,448,1,2   ,18,18,12,10,2,1811.0
12,26041013,274,449,2,1   ,11,11,10,0,10,1105.0
12,26041013,274,450,2,2   ,11,11,40,30,10,1135.0
12,26041013,275,451,3,1   ,7,7,35,15,20,725.0
12,26041013,275,452,3,2   ,13,13,30,0,30,1315.0
12,26041013,275,453,3,3   ,16,15,40,15,85,1557.0
12,26041013,276,431,4,1   ,7,7,45,15,30,730.0
12,26041013,276,432,4,2   ,13,13,40,0,40,1320.0
12,26041013,276,433,4,3   ,16,15,40,15,85,1557.0
12,26041015,305,650,2,1   ,8,8,15,0,15,808.0
12,26041015,305,651,2,2   ,10,10,50,0,50,1025.0
12,26041015,306,648,3,1   ,13,12,15,50,25,1302.0
12,26041015,306,649,3,2   ,22,21,0,30,30,2145.0
12,26041017,317,630,1,1   ,7,7,50,30,20,740.0
12,26041017,317,631,1,2   ,18,18,35,15,20,1825.0
12,26041017,318,632,2,1   ,19,19,20,10,10,1915.0
12,26041017,318,633,2,2   ,22,22,15,5,10,2210.0
12,26041017,319,636,3,1   ,7,7,40,20,20,730.0
12,26041017,319,637,3,2   ,18,17,0,40,20,1750.0
12,26041017,319,638,3,3   ,19,19,15,0,15,1908.0
12,26041017,319,639,3,4   ,0,0,45,30,15,38.0
12,26041017,320,634,4,1   ,7,7,50,20,30,735.0
12,26041017,320,635,4,2   ,18,17,0,30,30,1745.0
12,26041019,299,642,1,1   ,8,6,10,45,85,727.0
12,26041019,299,643,1,2   ,9,8,0,15,45,837.0
12,26041019,299,644,1,3   ,12,12,55,30,25,1242.0
12,26041019,299,645,1,4   ,13,13,30,0,30,1315.0
12,26041019,302,640,3,1   ,8,7,0,30,30,745.0
12,26041019,302,641,3,2   ,16,15,30,45,45,1607.0
12,26041019,303,646,4,1   ,8,6,10,45,85,727.0
12,26041019,303,647,4,2   ,13,13,30,0,30,1315.0
12,26052001,261,474,1,1   ,18,18,10,0,10,1805.0
12,26052003,262,470,1,1   ,8,8,30,0,30,815.0
12,26052003,262,471,1,2   ,11,11,55,30,25,1142.0
12,26052003,263,472,2,1   ,8,8,30,0,30,815.0
12,26052003,263,473,2,2   ,11,11,55,30,25,1142.0
12,26052005,267,456,1,1   ,16,16,1,0,1,1600.0
12,26052005,267,457,1,2   ,16,16,11,10,1,1610.0
12,26052005,268,454,2,1   ,7,7,55,30,25,742.0
12,26052005,268,455,2,2   ,19,18,0,35,25,1847.0
12,26052005,270,462,4,1   ,9,9,30,0,30,915.0
12,26052005,270,463,4,2   ,20,20,30,0,30,2015.0
12,26052005,271,458,5,1   ,8,7,0,30,30,745.0
12,26052005,271,459,5,2   ,18,18,30,0,30,1815.0
12,26052005,272,460,6,1   ,8,7,0,30,30,745.0
12,26052005,272,461,6,2   ,17,16,0,30,30,1645.0
12,26052006,264,464,1,1   ,16,16,1,0,1,1600.0
12,26052006,264,465,1,2   ,16,16,9,8,1,1608.0
12,26052006,264,466,1,3   ,16,16,40,30,10,1635.0
12,26052006,264,467,1,4   ,17,17,10,0,10,1705.0
12,26052006,266,468,3,1   ,16,16,1,0,1,1600.0
12,26052006,266,469,3,2   ,16,16,9,8,1,1608.0
12,26057004,245,702,1,1   ,8,8,10,0,10,805.0
12,26057004,245,703,1,2   ,18,18,10,0,10,1805.0
12,26057004,245,704,1,3   ,20,19,0,30,30,1945.0
12,26057004,245,705,1,4   ,22,22,30,0,30,2215.0
12,26057004,246,700,2,1   ,20,19,0,30,30,1945.0
12,26057004,246,701,2,2   ,22,22,30,0,30,2215.0
12,26057004,248,706,4,1   ,7,7,40,0,40,720.0
12,26057004,248,707,4,2   ,20,19,0,30,30,1945.0
12,26057005,250,661,1,1   ,8,7,0,35,25,747.0
12,26057005,250,662,1,2   ,8,8,40,10,30,825.0
12,26057005,250,663,1,3   ,9,9,55,30,25,942.0
12,26057005,250,664,1,4   ,16,16,30,20,10,1625.0
12,26057005,250,665,1,5   ,17,17,10,0,10,1705.0
12,26057005,250,666,1,6   ,18,18,20,0,20,1810.0
12,26057005,251,677,2,1   ,10,10,20,0,20,1010.0
12,26057005,251,678,2,2   ,11,10,5,45,20,1055.0
12,26057005,251,679,2,3   ,20,19,0,50,10,1955.0
12,26057005,251,680,2,4   ,21,21,45,35,10,2140.0
12,26057005,252,673,3,1   ,8,8,30,8,22,819.0
12,26057005,252,674,3,2   ,12,12,50,30,20,1240.0
12,26057005,252,675,3,3   ,17,17,20,0,20,1710.0
12,26057005,252,676,3,4   ,19,19,20,0,20,1910.0
12,26057005,253,667,4,1   ,8,7,0,35,25,747.0
12,26057005,253,668,4,2   ,13,13,43,0,43,1322.0
12,26057005,253,669,4,3   ,16,15,0,45,15,1553.0
12,26057005,253,670,4,4   ,19,19,30,15,15,1923.0
12,26057005,253,671,4,5   ,20,19,0,50,10,1955.0
12,26057005,253,672,4,6   ,21,21,45,35,10,2140.0
12,26057008,254,694,1,1   ,8,7,0,45,15,753.0
12,26057008,254,695,1,2   ,8,8,42,12,30,827.0
12,26057008,254,696,1,3   ,9,9,40,30,10,935.0
12,26057008,254,697,1,4   ,13,13,40,30,10,1335.0
12,26057008,254,698,1,5   ,21,21,3,0,3,2102.0
12,26057008,254,699,1,6   ,2,2,15,12,3,214.0
12,26057008,255,687,2,1   ,10,10,20,0,20,1010.0
12,26057008,255,688,2,2   ,13,13,30,10,20,1320.0
12,26057008,255,689,2,3   ,14,14,10,0,10,1405.0
12,26057008,255,690,2,4   ,14,14,30,20,10,1425.0
12,26057008,255,691,2,5   ,16,15,5,45,20,1555.0
12,26057008,255,692,2,6   ,16,16,30,10,20,1620.0
12,26057008,255,693,2,7   ,17,17,40,10,30,1725.0
12,26057008,256,681,3,1   ,8,7,0,45,15,753.0
12,26057008,256,682,3,2   ,14,14,10,0,10,1405.0
12,26057008,256,683,3,3   ,14,14,30,20,10,1425.0
12,26057008,256,684,3,4   ,16,15,5,45,20,1555.0
12,26057008,256,685,3,5   ,16,16,30,10,20,1620.0
12,26057008,256,686,3,6   ,17,17,40,10,30,1725.0
12,26057901,258,477,2,1   ,10,10,25,0,25,1012.0
12,26057901,258,478,2,2   ,14,14,20,0,20,1410.0
12,26057901,260,475,4,1   ,7,7,45,15,30,730.0
12,26057901,260,476,4,2   ,17,17,20,0,20,1710.0
14,27002003,39,117,1,1   ,9,9,30,0,30,915.0
14,27002003,39,118,1,2   ,10,10,30,15,15,1023.0
14,27002003,40,112,2,1   ,10,10,30,20,10,1025.0
14,27002003,40,113,2,2   ,11,11,35,25,10,1130.0
14,27002003,40,114,2,3   ,17,16,0,45,15,1653.0
14,27002003,40,115,2,4   ,17,17,25,15,10,1720.0
14,27002003,40,116,2,5   ,19,19,45,30,15,1938.0
14,27002005,26,55,1,1   ,8,7,0,40,20,750.0
14,27002005,26,56,1,2   ,8,8,20,5,15,813.0
14,27002005,26,57,1,3   ,9,8,0,45,15,853.0
14,27002005,26,58,1,4   ,13,12,0,55,5,1257.0
14,27002005,26,59,1,5   ,13,13,35,10,25,1322.0
14,27002005,26,60,1,6   ,17,17,20,0,20,1710.0
14,27002005,26,61,1,7   ,21,21,50,40,10,2145.0
14,27002005,27,66,2,1   ,9,9,45,40,5,942.0
14,27002005,27,67,2,2   ,13,13,10,0,10,1305.0
14,27002005,27,68,2,3   ,15,15,20,0,20,1510.0
14,27002005,27,69,2,4   ,17,17,10,0,10,1705.0
14,27002005,29,72,3,1   ,8,8,40,20,20,830.0
14,27002005,29,73,3,2   ,18,17,0,30,30,1745.0
14,27002005,30,74,4,1   ,9,9,30,0,30,915.0
14,27002005,30,75,4,2   ,16,16,40,0,40,1620.0
14,27002005,31,76,5,1   ,8,7,0,55,5,757.0
14,27002005,31,77,5,2   ,13,13,10,5,5,1307.0
14,27002005,32,64,6,1   ,7,7,57,40,17,748.0
14,27002005,32,65,6,2   ,13,13,30,5,25,1317.0
14,27002005,33,62,7,1   ,7,7,57,40,17,748.0
14,27002005,33,63,7,2   ,13,13,30,5,25,1317.0
14,27002005,28,70,8,1   ,15,15,20,0,20,1510.0
14,27002005,28,71,8,2   ,17,17,10,0,10,1705.0
14,27002011,37,131,1,1   ,10,10,15,0,15,1008.0
14,27002011,37,132,1,2   ,10,10,30,15,15,1023.0
14,27002013,34,98,1,1   ,15,10,45,0,345,1252.0
14,27002013,34,99,1,2   ,16,16,30,0,30,1615.0
14,27002013,35,100,2,1   ,11,11,20,0,20,1110.0
14,27002013,35,101,2,2   ,21,21,20,0,20,2110.0
14,27002013,36,102,3,1   ,8,8,20,10,10,815.0
14,27002013,36,103,3,2   ,16,16,20,0,20,1610.0
14,27004030,286,836,1,1   ,16,16,15,0,15,1608.0
14,27004030,286,837,1,2   ,17,16,0,45,15,1653.0
14,27004030,287,833,2,1   ,16,16,20,0,20,1610.0
14,27004030,287,834,2,2   ,17,16,0,45,15,1653.0
14,27004030,287,835,2,3   ,18,18,15,0,15,1808.0
14,27004038,279,829,1,1   ,10,10,15,0,15,1008.0
14,27004038,279,830,1,2   ,11,10,0,45,15,1053.0
14,27004038,279,831,1,3   ,17,17,10,0,10,1705.0
14,27004038,279,832,1,4   ,18,18,10,0,10,1805.0
14,27004038,281,823,2,1   ,10,10,20,10,10,1015.0
14,27004038,281,824,2,2   ,10,10,59,45,14,1052.0
14,27004038,281,825,2,3   ,11,11,17,10,7,1114.0
14,27004038,281,826,2,4   ,15,15,30,20,10,1525.0
14,27004038,281,827,2,5   ,16,15,2,31,31,1547.0
14,27004038,281,828,2,6   ,19,18,9,20,49,1844.0
14,27004038,280,817,3,1   ,10,10,25,10,15,1018.0
14,27004038,280,818,3,2   ,13,13,45,10,35,1328.0
14,27004038,280,819,3,3   ,16,16,30,20,10,1625.0
14,27004038,280,820,3,4   ,17,17,25,0,25,1712.0
14,27004038,280,821,3,5   ,20,19,0,45,15,1953.0
14,27004038,280,822,3,6   ,8,8,45,10,35,828.0
14,27004046,277,854,2,1   ,10,10,15,0,15,1008.0
14,27004046,277,855,2,2   ,11,10,0,45,15,1053.0
14,27004046,278,852,3,1   ,10,10,20,0,20,1010.0
14,27004046,278,853,3,2   ,21,20,0,40,20,2050.0
14,27010005,22,44,1,1   ,7,7,45,15,30,730.0
