IDFolio,IDPersona,IDViaje,ZonaOrigen,ComunaOrigen,ZonaDestino,ComunaDestino,Proposito,PropositoEstraus,IDModo,IDModoAgregado,HoraInicio,HoraTermino,HoraMedia,TiempoViaje,CuadrasCaminadas,MinutosCaminados,IDPeriodos,IDPeriodosMedicionFlujos,ManzanaOri,ManzanaDes
605657,1,1,73,4101,73,4101,5,2,1,1,10:22:00 AM,10:26:00 AM,10:24:00 AM,12:04:00 AM,0,0,2,2,2117,2888
605648,3,2,54,4101,73,4101,6,1,2,1,1:21:00 PM,1:50:00 PM,1:35:00 PM,12:29:00 AM,0,0,3,0,562,2036
605648,3,1,73,4101,54,4101,3,1,2,1,7:50:00 AM,8:15:00 AM,8:02:00 AM,12:25:00 AM,0,0,1,1,2036,562
605648,1,6,74,4101,73,4101,6,0,1,1,9:30:00 PM,9:50:00 PM,9:40:00 PM,12:20:00 AM,0,0,5,0,1288,2036
605648,1,5,73,4101,74,4101,1,0,1,1,3:30:00 PM,3:49:00 PM,3:40:00 PM,12:19:00 AM,0,0,2,0,2036,1288
605648,1,4,54,4101,73,4101,6,2,1,1,1:21:00 PM,1:50:00 PM,1:35:00 PM,12:29:00 AM,0,0,3,0,562,2036
605648,1,3,74,4101,54,4101,7,2,1,1,1:10:00 PM,1:20:00 PM,1:15:00 PM,12:10:00 AM,0,0,3,0,1288,562
605648,1,2,54,4101,74,4101,1,0,1,1,8:16:00 AM,8:25:00 AM,8:20:00 AM,12:09:00 AM,0,0,1,1,562,1288
605648,1,1,73,4101,54,4101,7,2,1,1,7:50:00 AM,8:15:00 AM,8:02:00 AM,12:25:00 AM,0,0,1,1,2036,562
605641,5,3,68,4101,73,4101,6,1,2,1,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,0,0,3,0,1576,2036
605641,5,2,46,4101,68,4101,3,1,2,1,11:30:00 AM,12:00:00 PM,11:45:00 AM,12:30:00 AM,0,0,2,0,1216,1576
605641,5,1,73,4101,46,4101,13,2,2,1,10:00:00 AM,10:20:00 AM,10:10:00 AM,12:20:00 AM,2,2,2,2,2036,1216
605641,4,5,70,4101,73,4101,6,2,7,5,5:20:00 PM,6:10:00 PM,5:45:00 PM,12:50:00 AM,18,50,4,0,889,2036
605641,4,4,68,4101,70,4101,7,2,7,5,4:50:00 PM,5:10:00 PM,5:00:00 PM,12:20:00 AM,7,20,2,0,1576,889
605641,4,3,73,4101,68,4101,3,1,2,1,2:40:00 PM,2:47:00 PM,2:44:00 PM,12:07:00 AM,0,0,2,0,2036,1576
605641,4,2,68,4101,73,4101,6,1,2,1,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,0,0,3,0,1576,2036
605641,4,1,73,4101,68,4101,3,1,2,1,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,0,0,1,1,2036,1576
605641,2,7,70,4101,73,4101,6,0,2,1,12:45:00 AM,1:00:00 AM,12:53:00 AM,12:15:00 AM,0,0,5,0,889,2036
605641,2,6,73,4101,70,4101,1,0,3,2,9:00:00 PM,9:15:00 PM,9:08:00 PM,12:15:00 AM,2,2,5,0,2036,889
605641,2,5,68,4101,73,4101,6,2,3,2,3:15:00 PM,3:30:00 PM,3:23:00 PM,12:15:00 AM,3,3,2,0,1576,2036
605641,2,4,73,4101,68,4101,7,2,2,1,2:40:00 PM,2:47:00 PM,2:44:00 PM,12:07:00 AM,0,0,2,0,2036,1576
605641,2,3,68,4101,73,4101,6,2,2,1,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,0,0,3,0,1576,2036
605641,2,2,46,4101,68,4101,7,2,2,1,11:30:00 AM,12:00:00 PM,11:45:00 AM,12:30:00 AM,2,2,2,0,1216,1576
605641,2,1,73,4101,46,4101,11,2,2,1,10:00:00 AM,10:20:00 AM,10:10:00 AM,12:20:00 AM,2,2,2,2,2036,1216
605641,1,9,70,4101,73,4101,6,0,1,1,12:45:00 AM,1:00:00 AM,12:53:00 AM,12:15:00 AM,0,0,5,0,889,2036
605641,1,8,46,4101,70,4101,1,0,1,1,7:00:00 PM,7:10:00 PM,7:05:00 PM,12:10:00 AM,0,0,4,0,1223,889
605641,1,7,68,4101,46,4101,10,2,1,1,3:00:00 PM,3:20:00 PM,3:10:00 PM,12:20:00 AM,2,2,2,0,1576,1223
605641,1,6,73,4101,68,4101,7,2,1,1,2:40:00 PM,2:47:00 PM,2:44:00 PM,12:07:00 AM,0,0,2,0,2036,1576
605641,1,5,68,4101,73,4101,6,2,1,1,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,0,0,3,0,1576,2036
605641,1,4,46,4101,68,4101,7,2,1,1,11:30:00 AM,12:00:00 PM,11:45:00 AM,12:30:00 AM,0,0,2,0,1216,1576
605641,1,3,73,4101,46,4101,11,2,1,1,10:00:00 AM,10:20:00 AM,10:10:00 AM,12:20:00 AM,2,2,2,2,2036,1216
605641,1,2,68,4101,73,4101,6,2,1,1,8:05:00 AM,8:14:00 AM,8:09:00 AM,12:09:00 AM,0,0,1,1,1576,2036
605641,1,1,73,4101,68,4101,7,2,1,1,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,0,0,1,1,2036,1576
605626,4,4,46,4101,73,4101,6,2,3,2,9:00:00 PM,9:30:00 PM,9:15:00 PM,12:30:00 AM,3,8,5,0,1260,2023
605626,4,3,73,4101,46,4101,5,2,3,2,4:30:00 PM,4:50:00 PM,4:40:00 PM,12:20:00 AM,2,5,2,0,2023,1260
605626,4,2,68,4101,73,4101,6,1,3,2,2:30:00 PM,3:00:00 PM,2:45:00 PM,12:30:00 AM,2,5,2,0,1892,2023
605626,4,1,73,4101,68,4101,3,1,3,2,7:30:00 AM,7:55:00 AM,7:42:00 AM,12:25:00 AM,1,2,1,1,2023,1892
605626,3,4,73,4101,73,4101,6,2,7,5,6:45:00 PM,6:55:00 PM,6:50:00 PM,12:10:00 AM,5,10,4,0,3012,2023
605626,3,3,73,4101,73,4101,10,2,7,5,6:00:00 PM,6:10:00 PM,6:05:00 PM,12:10:00 AM,5,10,4,0,2023,3012
605626,3,2,74,4101,73,4101,6,1,4,2,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,1,2,2,0,574,2023
605626,3,1,73,4101,74,4101,3,1,4,2,9:15:00 AM,9:40:00 AM,9:27:00 AM,12:25:00 AM,1,2,2,0,2023,574
605626,2,4,71,4101,73,4101,6,2,1,1,3:20:00 PM,3:30:00 PM,3:25:00 PM,12:10:00 AM,0,0,2,0,2538,2023
605626,2,3,73,4101,71,4101,10,2,1,1,2:30:00 PM,2:50:00 PM,2:40:00 PM,12:20:00 AM,0,0,2,0,2023,2538
605626,2,2,74,4101,73,4101,6,0,1,1,2:00:00 PM,2:20:00 PM,2:10:00 PM,12:20:00 AM,0,0,2,0,1961,2023
605626,2,1,73,4101,74,4101,1,0,1,1,8:45:00 AM,9:00:00 AM,8:53:00 AM,12:15:00 AM,0,0,1,1,2023,1961
605626,1,2,71,4101,73,4101,6,2,2,1,3:20:00 PM,3:30:00 PM,3:25:00 PM,12:10:00 AM,0,0,2,0,2538,2023
605626,1,1,73,4101,71,4101,10,2,2,1,2:30:00 PM,2:50:00 PM,2:40:00 PM,12:20:00 AM,0,0,2,0,2023,2538
605616,2,4,74,4101,73,4101,6,1,4,2,6:00:00 PM,6:30:00 PM,6:15:00 PM,12:30:00 AM,2,5,4,0,574,2023
605616,2,3,73,4101,74,4101,3,1,4,2,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,3,13,2,0,2023,574
605616,2,2,73,4101,73,4101,6,0,7,5,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,6,10,3,0,3012,2023
605616,2,1,73,4101,73,4101,1,0,7,5,8:00:00 AM,8:10:00 AM,8:05:00 AM,12:10:00 AM,6,10,1,1,2023,3012
605616,1,4,73,4101,73,4101,6,0,7,5,6:30:00 PM,6:40:00 PM,6:35:00 PM,12:10:00 AM,6,10,4,0,3012,2023
605616,1,3,73,4101,73,4101,1,0,7,5,3:00:00 PM,3:10:00 PM,3:05:00 PM,12:10:00 AM,6,10,2,0,2023,3012
605616,1,2,74,4101,73,4101,6,1,4,2,1:00:00 PM,1:30:00 PM,1:15:00 PM,12:30:00 AM,2,5,3,0,1833,2023
605616,1,1,73,4101,74,4101,3,1,4,2,9:30:00 AM,10:00:00 AM,9:45:00 AM,12:30:00 AM,2,6,2,2,2023,1833
605599,2,6,46,4101,73,4101,6,2,1,1,6:51:00 PM,7:20:00 PM,7:05:00 PM,12:29:00 AM,0,0,4,0,538,2012
605599,2,5,68,4101,46,4101,7,2,1,1,6:30:00 PM,6:50:00 PM,6:40:00 PM,12:20:00 AM,0,0,4,0,1770,538
605599,2,4,73,4101,68,4101,1,0,1,1,3:30:00 PM,3:50:00 PM,3:40:00 PM,12:20:00 AM,0,0,2,0,2012,1770
605599,2,3,68,4101,73,4101,6,0,1,1,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,0,0,3,0,1892,2012
605599,2,2,46,4101,68,4101,1,0,1,1,9:01:00 AM,9:20:00 AM,9:11:00 AM,12:19:00 AM,0,0,2,0,538,1892
605599,2,1,73,4101,46,4101,7,2,1,1,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,0,0,1,1,2012,538
605599,1,2,46,4101,73,4101,6,0,2,1,6:50:00 PM,7:20:00 PM,7:05:00 PM,12:30:00 AM,0,0,4,0,538,2012
605599,1,1,73,4101,46,4101,1,0,2,1,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,0,0,1,1,2012,538
605594,4,2,68,4101,73,4101,6,1,2,1,4:10:00 PM,4:35:00 PM,4:22:00 PM,12:25:00 AM,0,0,2,0,1774,2012
605594,4,1,73,4101,68,4101,3,1,2,1,7:30:00 AM,7:50:00 AM,7:40:00 AM,12:20:00 AM,0,0,1,1,2012,1774
605594,3,4,57,4101,73,4101,6,2,2,1,9:00:00 PM,9:20:00 PM,9:10:00 PM,12:20:00 AM,0,0,5,0,1332,2012
605594,3,3,73,4101,57,4101,12,2,2,1,4:00:00 PM,4:20:00 PM,4:10:00 PM,12:20:00 AM,0,0,2,0,2012,1332
605594,3,2,74,4101,73,4101,6,1,4,2,12:00:00 PM,12:30:00 PM,12:15:00 PM,12:30:00 AM,1,2,2,0,1297,2012
605594,3,1,73,4101,74,4101,3,1,4,2,9:00:00 AM,9:30:00 AM,9:15:00 AM,12:30:00 AM,0,0,2,0,2012,1297
605594,2,7,68,4101,73,4101,6,2,1,1,4:11:00 PM,4:35:00 PM,4:23:00 PM,12:24:00 AM,0,0,2,0,1774,2012
605594,2,6,57,4101,68,4101,7,2,1,1,4:00:00 PM,4:10:00 PM,4:05:00 PM,12:10:00 AM,0,0,2,0,1332,1774
605594,2,5,73,4101,57,4101,12,2,1,1,2:30:00 PM,2:45:00 PM,2:38:00 PM,12:15:00 AM,0,0,2,0,2012,1332
605594,2,4,73,4101,73,4101,6,2,2,1,11:00:00 AM,11:10:00 AM,11:05:00 AM,12:10:00 AM,0,0,2,2,3012,2012
605594,2,3,73,4101,73,4101,10,2,2,1,10:30:00 AM,10:40:00 AM,10:35:00 AM,12:10:00 AM,0,0,2,2,2012,3012
605594,2,2,68,4101,73,4101,6,2,1,1,7:51:00 AM,8:10:00 AM,8:01:00 AM,12:19:00 AM,0,0,1,1,1774,2012
605594,2,1,73,4101,68,4101,7,2,1,1,7:30:00 AM,7:50:00 AM,7:40:00 AM,12:20:00 AM,0,0,1,1,2012,1774
605594,1,2,73,4101,73,4101,6,2,1,1,11:00:00 AM,11:10:00 AM,11:05:00 AM,12:10:00 AM,0,0,2,2,3012,2012
605594,1,1,73,4101,73,4101,10,2,1,1,10:30:00 AM,10:40:00 AM,10:35:00 AM,12:10:00 AM,0,0,2,2,2012,3012
605574,2,5,46,4101,73,4101,6,0,2,1,6:30:00 PM,7:00:00 PM,6:45:00 PM,12:30:00 AM,0,0,4,0,1209,2010
605574,2,4,73,4101,46,4101,1,0,2,1,3:30:00 PM,4:00:00 PM,3:45:00 PM,12:30:00 AM,0,0,2,0,2010,1209
605574,2,3,45,4101,73,4101,6,2,2,1,1:25:00 PM,2:00:00 PM,1:43:00 PM,12:35:00 AM,0,0,3,0,1202,2010
605574,2,2,46,4101,45,4101,7,2,7,5,1:15:00 PM,1:15:00 PM,1:15:00 PM,12:00:00 AM,1,5,3,0,1216,1202
605574,2,1,73,4101,46,4101,1,0,2,1,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,2,8,1,1,2010,1216
605574,1,7,46,4101,73,4101,6,2,1,1,6:31:00 PM,7:00:00 PM,6:45:00 PM,12:29:00 AM,0,0,4,0,1209,2010
605574,1,6,73,4101,46,4101,7,2,1,1,6:00:00 PM,6:30:00 PM,6:15:00 PM,12:30:00 AM,0,0,4,0,2010,1209
605574,1,5,46,4101,73,4101,6,2,1,1,4:01:00 PM,4:30:00 PM,4:15:00 PM,12:29:00 AM,0,0,2,0,1209,2010
605574,1,4,73,4101,46,4101,7,2,1,1,3:30:00 PM,4:00:00 PM,3:45:00 PM,12:30:00 AM,0,0,2,0,2010,1209
605574,1,3,45,4101,73,4101,6,0,1,1,1:30:00 PM,2:00:00 PM,1:45:00 PM,12:30:00 AM,3,10,3,0,1202,2010
605574,1,2,46,4101,45,4101,1,0,7,5,8:01:00 AM,8:10:00 AM,8:05:00 AM,12:09:00 AM,2,10,1,1,1209,1202
605574,1,1,73,4101,46,4101,7,2,1,1,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,1,5,1,1,2010,1209
605568,4,2,102,4101,73,4101,6,1,7,5,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,2,10,3,0,2600,2010
605568,4,1,73,4101,102,4101,3,1,7,5,8:30:00 AM,8:40:00 AM,8:35:00 AM,12:10:00 AM,2,10,1,1,2010,2600
605568,3,4,102,4101,73,4101,6,1,7,5,4:00:00 PM,4:05:00 PM,4:02:00 PM,12:05:00 AM,2,5,2,0,2600,2010
605568,3,3,73,4101,102,4101,3,1,7,5,1:50:00 PM,1:55:00 PM,1:52:00 PM,12:05:00 AM,2,5,2,0,2010,2600
605568,3,2,102,4101,73,4101,6,1,7,5,1:00:00 PM,1:05:00 PM,1:02:00 PM,12:05:00 AM,2,5,3,0,2600,2010
605568,3,1,73,4101,102,4101,3,1,7,5,7:45:00 AM,7:50:00 AM,7:47:00 AM,12:05:00 AM,2,5,1,1,2010,2600
605568,1,5,102,4101,73,4101,6,2,7,5,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,2,10,3,0,2600,2010
605568,1,4,45,4101,102,4101,7,2,3,2,12:30:00 PM,12:55:00 PM,12:42:00 PM,12:25:00 AM,3,8,2,0,532,2600
605568,1,3,73,4101,45,4101,3,1,3,2,9:20:00 AM,9:50:00 AM,9:35:00 AM,12:30:00 AM,2,8,2,2,2010,532
605568,1,2,102,4101,73,4101,6,2,7,5,8:41:00 AM,8:50:00 AM,8:45:00 AM,12:09:00 AM,2,10,1,1,2600,2010
605568,1,1,73,4101,102,4101,7,2,7,5,8:30:00 AM,8:40:00 AM,8:35:00 AM,12:10:00 AM,2,10,1,1,2010,2600
605543,4,2,2,4102,73,4101,6,2,2,1,9:00:00 PM,9:30:00 PM,9:15:00 PM,12:30:00 AM,0,0,5,0,4178,1952
605543,4,1,57,4101,2,4102,5,2,2,1,6:31:00 PM,7:00:00 PM,6:45:00 PM,12:29:00 AM,0,0,4,0,1305,4178
605543,3,4,2,4102,73,4101,6,2,2,1,9:00:00 PM,9:30:00 PM,9:15:00 PM,12:30:00 AM,0,0,5,0,4178,1952
605543,3,3,57,4101,2,4102,13,2,2,1,6:31:00 PM,7:00:00 PM,6:45:00 PM,12:29:00 AM,0,0,4,0,1305,4178
605543,3,2,2,4102,57,4101,7,2,2,1,6:00:00 PM,6:30:00 PM,6:15:00 PM,12:30:00 AM,0,0,4,0,4178,1305
605543,3,1,73,4101,2,4102,7,2,2,1,5:15:00 PM,5:55:00 PM,5:35:00 PM,12:40:00 AM,0,0,4,0,1952,4178
605543,2,4,2,4102,73,4101,6,2,2,1,9:00:00 PM,9:30:00 PM,9:15:00 PM,12:30:00 AM,0,0,5,0,4178,1952
605543,2,3,73,4101,2,4102,13,2,2,1,5:15:00 PM,5:55:00 PM,5:35:00 PM,12:40:00 AM,0,0,4,0,1952,4178
605543,2,2,2,4102,73,4101,6,2,3,2,12:30:00 PM,1:50:00 PM,1:10:00 PM,1:20:00 AM,0,0,3,0,4178,1952
605543,2,1,73,4101,2,4102,13,2,2,1,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,0,0,1,1,1952,4178
605543,1,7,2,4102,73,4101,6,2,1,1,9:00:00 PM,9:30:00 PM,9:15:00 PM,12:30:00 AM,0,0,5,0,4178,1952
605543,1,6,57,4101,2,4102,13,2,1,1,6:31:00 PM,7:00:00 PM,6:45:00 PM,12:29:00 AM,0,0,4,0,1305,4178
605543,1,5,2,4102,57,4101,7,2,1,1,6:00:00 PM,6:30:00 PM,6:15:00 PM,12:30:00 AM,0,0,4,0,4178,1305
605543,1,4,73,4101,2,4102,7,2,1,1,5:15:00 PM,5:55:00 PM,5:35:00 PM,12:40:00 AM,0,0,4,0,1952,4178
605543,1,3,46,4101,73,4101,6,2,1,1,10:15:00 AM,11:00:00 AM,10:37:00 AM,12:45:00 AM,2,3,2,2,538,1952
605543,1,2,2,4102,46,4101,11,2,1,1,9:05:00 AM,9:15:00 AM,9:10:00 AM,12:10:00 AM,2,3,2,0,4178,538
605543,1,1,73,4101,2,4102,7,2,1,1,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,0,0,1,1,1952,4178
605527,5,2,63,4101,73,4101,6,1,2,1,6:40:00 PM,7:05:00 PM,6:52:00 PM,12:25:00 AM,0,0,4,0,1473,1952
605527,5,1,73,4101,63,4101,3,1,2,1,1:30:00 PM,1:50:00 PM,1:40:00 PM,12:20:00 AM,0,0,3,0,1952,1473
605527,4,2,68,4101,73,4101,6,1,4,2,4:30:00 PM,4:50:00 PM,4:40:00 PM,12:20:00 AM,6,8,2,0,1770,1952
605527,4,1,73,4101,68,4101,3,1,2,1,7:30:00 AM,7:48:00 AM,7:39:00 AM,12:18:00 AM,0,0,1,1,1952,1770
605527,3,3,68,4101,73,4101,6,1,4,2,4:30:00 PM,4:50:00 PM,4:40:00 PM,12:20:00 AM,6,8,2,0,1771,1952
605527,3,2,68,4101,68,4101,3,1,2,1,7:49:00 AM,7:55:00 AM,7:52:00 AM,12:06:00 AM,0,0,1,1,1770,1771
605527,3,1,73,4101,68,4101,7,2,2,1,7:30:00 AM,7:48:00 AM,7:39:00 AM,12:18:00 AM,0,0,1,1,1952,1770
605527,2,6,68,4101,73,4101,6,2,1,1,9:00:00 PM,9:20:00 PM,9:10:00 PM,12:20:00 AM,1,1,5,0,1771,1952
605527,2,5,73,4101,68,4101,13,2,2,1,7:15:00 PM,7:30:00 PM,7:23:00 PM,12:15:00 AM,1,1,4,0,1952,1771
605527,2,4,63,4101,73,4101,6,2,1,1,6:40:00 PM,7:05:00 PM,6:52:00 PM,12:25:00 AM,0,0,4,0,1473,1952
605527,2,3,73,4101,63,4101,7,2,1,1,5:30:00 PM,6:00:00 PM,5:45:00 PM,12:30:00 AM,0,0,4,0,1952,1473
605527,2,2,63,4101,73,4101,6,2,1,1,2:10:00 PM,2:35:00 PM,2:22:00 PM,12:25:00 AM,0,0,2,0,1473,1952
605527,2,1,73,4101,63,4101,7,2,2,1,1:30:00 PM,1:50:00 PM,1:40:00 PM,12:20:00 AM,0,0,3,0,1952,1473
605527,1,3,68,4101,101,4101,2,0,1,1,7:56:00 AM,8:15:00 AM,8:06:00 AM,12:19:00 AM,0,0,1,1,1771,7003
605527,1,2,68,4101,68,4101,7,2,1,1,7:49:00 AM,7:55:00 AM,7:52:00 AM,12:06:00 AM,0,0,1,1,1770,1771
605527,1,1,73,4101,68,4101,7,2,1,1,7:30:00 AM,7:48:00 AM,7:39:00 AM,12:18:00 AM,0,0,1,1,1952,1770
605509,4,2,68,4101,73,4101,6,2,2,1,8:00:00 PM,8:05:00 PM,8:02:00 PM,12:05:00 AM,0,0,5,0,1770,1947
605509,4,1,73,4101,68,4101,5,2,3,2,4:00:00 PM,4:15:00 PM,4:08:00 PM,12:15:00 AM,4,6,2,0,1947,1770
605509,3,3,68,4101,73,4101,6,2,2,1,8:00:00 PM,8:05:00 PM,8:02:00 PM,12:05:00 AM,0,0,5,0,1776,1947
605509,3,2,21,4102,68,4101,5,2,3,2,3:30:00 PM,4:30:00 PM,4:00:00 PM,1:00:00 AM,7,11,2,0,5731,1776
605509,3,1,73,4101,21,4102,3,1,3,2,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,4,10,1,1,1947,5731
605509,2,4,68,4101,73,4101,6,2,2,1,8:00:00 PM,8:05:00 PM,8:02:00 PM,12:05:00 AM,0,0,5,0,1770,1947
605509,2,3,57,4101,68,4101,5,2,3,2,6:00:00 PM,6:25:00 PM,6:12:00 PM,12:25:00 AM,1,1,4,0,1332,1770
605509,2,2,68,4101,57,4101,10,2,3,2,4:20:00 PM,4:35:00 PM,4:28:00 PM,12:15:00 AM,3,5,2,0,1770,1332
605509,2,1,73,4101,68,4101,7,2,3,2,4:00:00 PM,4:15:00 PM,4:08:00 PM,12:15:00 AM,4,6,2,0,1947,1770
605499,3,2,66,4101,73,4101,6,0,3,2,4:30:00 PM,5:00:00 PM,4:45:00 PM,12:30:00 AM,6,6,2,0,2548,1947
605499,3,1,96,-1,66,4101,2,0,2,1,2:30:00 PM,4:00:00 PM,3:15:00 PM,1:30:00 AM,0,0,2,0,96000,2548
605499,1,4,46,4101,73,4101,6,0,1,1,5:00:00 PM,5:45:00 PM,5:22:00 PM,12:45:00 AM,5,5,2,0,2411,1947
605499,1,3,73,4101,46,4101,2,0,1,1,2:30:00 PM,2:50:00 PM,2:40:00 PM,12:20:00 AM,5,5,2,0,1947,2411
605499,1,2,55,4101,73,4101,6,0,1,1,12:30:00 PM,12:45:00 PM,12:38:00 PM,12:15:00 AM,0,0,2,0,7001,1947
605499,1,1,73,4101,55,4101,2,0,1,1,7:30:00 AM,7:55:00 AM,7:42:00 AM,12:25:00 AM,0,0,1,1,1947,7001
605497,6,2,68,4101,73,4101,6,1,2,1,7:30:00 PM,7:45:00 PM,7:38:00 PM,12:15:00 AM,0,0,5,0,1587,1947
605497,6,1,73,4101,68,4101,3,1,2,1,1:40:00 PM,1:50:00 PM,1:45:00 PM,12:10:00 AM,0,0,3,0,1947,1587
605497,5,4,68,4101,73,4101,6,1,2,1,7:30:00 PM,7:45:00 PM,7:38:00 PM,12:15:00 AM,0,0,5,0,1587,1947
605497,5,3,73,4101,68,4101,3,1,2,1,2:30:00 PM,2:40:00 PM,2:35:00 PM,12:10:00 AM,0,0,2,0,1947,1587
605497,5,2,68,4101,73,4101,6,1,2,1,1:13:00 PM,1:20:00 PM,1:17:00 PM,12:07:00 AM,0,0,3,0,1587,1947
605497,5,1,73,4101,68,4101,3,1,2,1,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,0,0,1,1,1947,1587
605497,4,4,68,4101,73,4101,6,1,4,2,4:45:00 PM,5:10:00 PM,4:57:00 PM,12:25:00 AM,4,6,2,0,1587,1947
605497,4,3,73,4101,68,4101,3,1,2,1,2:30:00 PM,2:40:00 PM,2:35:00 PM,12:10:00 AM,0,0,2,0,1947,1587
605497,4,2,68,4101,73,4101,6,1,2,1,1:13:00 PM,1:20:00 PM,1:17:00 PM,12:07:00 AM,0,0,3,0,1587,1947
605497,4,1,73,4101,68,4101,3,1,2,1,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,0,0,1,1,1947,1587
605497,3,4,65,4101,73,4101,6,1,3,2,7:00:00 PM,7:15:00 PM,7:08:00 PM,12:15:00 AM,0,0,4,0,650,1947
605497,3,3,73,4101,65,4101,3,1,3,2,5:15:00 PM,5:30:00 PM,5:23:00 PM,12:15:00 AM,2,3,2,0,1947,650
605497,3,2,65,4101,73,4101,6,1,3,2,1:00:00 PM,1:30:00 PM,1:15:00 PM,12:30:00 AM,3,4,3,0,650,1947
605497,3,1,73,4101,65,4101,3,1,3,2,8:00:00 AM,8:15:00 AM,8:08:00 AM,12:15:00 AM,2,3,1,1,1947,650
605497,2,12,29,4102,73,4101,6,2,1,1,11:00:00 PM,11:15:00 PM,11:08:00 PM,12:15:00 AM,0,0,5,0,4605,1947
605497,2,11,73,4101,29,4102,5,2,1,1,9:00:00 PM,9:15:00 PM,9:08:00 PM,12:15:00 AM,0,0,5,0,1947,4605
605497,2,10,68,4101,73,4101,6,2,1,1,7:30:00 PM,7:45:00 PM,7:38:00 PM,12:15:00 AM,0,0,5,0,1587,1947
605497,2,9,59,4101,68,4101,7,2,1,1,7:15:00 PM,7:25:00 PM,7:20:00 PM,12:10:00 AM,0,0,4,0,2700,1587
605497,2,8,86,4101,59,4101,10,2,1,1,4:30:00 PM,4:37:00 PM,4:34:00 PM,12:07:00 AM,0,0,2,0,2799,2700
605497,2,7,73,4101,86,4101,2,0,1,1,3:30:00 PM,3:50:00 PM,3:40:00 PM,12:20:00 AM,0,0,2,0,1947,2799
605497,2,6,68,4101,73,4101,6,2,1,1,2:41:00 PM,2:51:00 PM,2:46:00 PM,12:10:00 AM,0,0,2,0,1587,1947
605497,2,5,73,4101,68,4101,7,2,1,1,2:30:00 PM,2:40:00 PM,2:35:00 PM,12:10:00 AM,0,0,2,0,1947,1587
605497,2,4,68,4101,73,4101,6,2,1,1,1:51:00 PM,2:00:00 PM,1:55:00 PM,12:09:00 AM,0,0,2,0,1587,1947
605497,2,3,73,4101,68,4101,7,2,1,1,1:40:00 PM,1:50:00 PM,1:45:00 PM,12:10:00 AM,0,0,3,0,1947,1587
605497,2,2,68,4101,73,4101,6,2,1,1,1:13:00 PM,1:20:00 PM,1:17:00 PM,12:07:00 AM,0,0,3,0,1587,1947
605497,2,1,73,4101,68,4101,7,2,1,1,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,0,0,3,0,1947,1587
605497,1,9,96,4101,73,4101,6,0,1,1,7:00:00 PM,7:30:00 PM,7:15:00 PM,12:30:00 AM,0,0,4,0,96000,1947
605497,1,8,96,4102,96,4101,1,0,1,1,4:45:00 PM,5:00:00 PM,4:53:00 PM,12:15:00 AM,0,0,2,0,96000,96000
605497,1,7,96,4101,96,4102,2,0,1,1,3:00:00 PM,3:15:00 PM,3:08:00 PM,12:15:00 AM,0,0,2,0,96000,96000
605497,1,6,73,4101,96,4101,1,0,1,1,2:10:00 PM,2:30:00 PM,2:20:00 PM,12:20:00 AM,0,0,2,0,1947,96000
605497,1,5,96,4101,73,4101,6,0,1,1,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,0,0,3,0,96000,1947
605497,1,4,19,4102,96,4101,1,0,1,1,10:30:00 AM,11:00:00 AM,10:45:00 AM,12:30:00 AM,0,0,2,2,5096,96000
605497,1,3,96,4101,19,4102,2,0,1,1,9:00:00 AM,9:30:00 AM,9:15:00 AM,12:30:00 AM,0,0,2,0,96000,5096
605497,1,2,68,4101,96,4101,1,0,1,1,8:01:00 AM,8:30:00 AM,8:15:00 AM,12:29:00 AM,0,0,1,1,1587,96000
605497,1,1,73,4101,68,4101,7,2,1,1,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,0,0,1,1,1947,1587
