IDFolio,IDPersona,Factor,DiaEncuesta,DiaEncuestaHogar
201346,3,30.72976141689578,Martes,2
201346,4,70.36702469242928,Martes,2
201354,1,3.7002359055347496,Martes,2
201354,2,22.69314097185884,Martes,2
201354,3,294.34410027461087,Martes,2
201354,4,82.38627973756158,Martes,2
201360,1,279.22543440483224,Martes,2
201360,2,438.03206665851206,Martes,2
201360,3,541.2571208648324,Martes,2
201360,4,499.7618973367423,Martes,2
201360,5,330.18951926552876,Martes,2
201360,6,330.18951926552876,Martes,2
201360,7,212.4929276485004,Martes,2
201383,1,4.221693016336273,Martes,2
201383,2,4.572220129974577,Martes,2
201383,3,70.36702469242928,Martes,2
201383,4,100.79185076807656,Martes,2
201384,1,80.48905009411942,Martes,2
201393,1,30.53920330479057,Miércoles,3
201393,2,33.07487293918089,Miércoles,3
201393,3,222.29528006579662,Miércoles,3
201628,1,11.041345120045106,Miércoles,3
201628,2,51.62114130484939,Miércoles,3
201628,3,15.242466139096052,Miércoles,3
202033,1,55.20613045371599,Martes,2
202040,1,14.63501136484942,Martes,2
202067,1,14.63501136484942,Martes,2
202140,1,31.81573197525039,Martes,2
202174,1,10.267070825791572,Martes,2
202174,2,5.157463531155915,Martes,2
202174,3,7.885020865710499,Martes,2
202174,4,4.660026298870665,Martes,2
202175,1,28.72822859894979,Martes,2
202175,2,19.694135628080726,Martes,2
202175,3,5.464022680234296,Martes,2
202175,4,48.78684884122156,Martes,2
202176,1,4.987534551105616,Martes,2
202176,2,28.72822859894979,Martes,2
202176,3,19.694135628080726,Martes,2
202176,4,5.464022680234296,Martes,2
202177,1,28.72822859894979,Martes,2
202177,2,19.694135628080726,Martes,2
202177,3,5.464022680234296,Martes,2
202177,4,46.28912979941078,Martes,2
202235,1,136.82272071618672,Martes,2
202235,2,91.5994546174156,Martes,2
202271,1,33.96504955620817,Martes,2
202271,2,75.15946654445862,Martes,2
202335,1,50.5650718268574,Martes,2
202335,2,62.77319246865122,Martes,2
202335,3,79.29357669901555,Martes,2
202344,1,27.442388699343788,Miércoles,3
202344,2,15.866376687508945,Miércoles,3
202344,3,12.780686233801534,Miércoles,3
202344,4,15.866376687508945,Miércoles,3
202344,5,69.79564731039622,Miércoles,3
202346,1,33.96504955620817,Miércoles,3
202346,2,45.24121717457383,Miércoles,3
202378,1,28.85007198817885,Martes,2
202378,2,35.815456326247805,Martes,2
202380,1,84.92837551048187,Martes,2
202380,2,131.73082638566882,Martes,2
202380,3,53.412875709174735,Martes,2
202384,1,29.656468428779316,Martes,2
202384,2,75.42683086390645,Martes,2
202384,3,14.589722332239287,Martes,2
202384,4,14.180437174316351,Martes,2
202543,1,175.1051287020844,Martes,2
202543,2,161.13071605084056,Martes,2
202618,1,48.78516005814446,Miércoles,3
202618,2,38.25630225398975,Miércoles,3
202618,3,23.751794854949274,Miércoles,3
202618,4,17.402810884756494,Miércoles,3
202655,1,14.839104759794884,Miércoles,3
202655,2,13.654857474604194,Miércoles,3
202655,3,23.751794854949274,Miércoles,3
202655,4,13.905146269958106,Miércoles,3
202703,1,13.851022436385485,Martes,2
202703,2,15.052282555571045,Martes,2
202703,3,14.104906867363294,Martes,2
202703,4,17.652818747412287,Martes,2
202703,5,23.18775217037011,Martes,2
202745,1,66.02177923541014,Miércoles,3
202745,2,9.267113211083002,Miércoles,3
202745,3,17.402810884756494,Miércoles,3
202745,4,17.402810884756494,Miércoles,3
202819,1,13.0155116192829,Martes,2
202904,1,13.0155116192829,Martes,2
202992,1,10.061403763310775,Martes,2
203040,1,21.374822486908453,Jueves,4
203040,2,19.6818228899514,Jueves,4
203276,1,19.787980440983656,Jueves,4
203277,1,33.66013888678068,Jueves,4
203291,1,7.610455660164718,Martes,2
203291,2,7.929056016588947,Martes,2
203374,1,42.251557076339296,Martes,2
203374,2,35.144710197795284,Martes,2
203374,3,28.40901686251005,Martes,2
203374,4,28.40901686251005,Martes,2
203374,5,30.29556931984304,Martes,2
203376,1,89.46693643129814,Martes,2
203395,1,36.159332304992965,Martes,2
203395,2,24.600042777827266,Martes,2
203395,3,18.430926594117967,Martes,2
203395,4,18.430926594117967,Martes,2
203414,1,23.92081111467993,Martes,2
203414,2,35.60132487774517,Martes,2
203414,3,62.250429014450084,Martes,2
203612,1,40.49502966495181,Martes,2
203612,2,43.61150468354989,Martes,2
203612,3,23.147815086604165,Martes,2
203612,4,38.88258339801689,Martes,2
203636,1,53.21627505039363,Martes,2
203660,1,21.155993759754047,Martes,2
203660,2,16.154843086490278,Martes,2
203660,3,38.7573951487746,Martes,2
203660,4,42.656853645661094,Martes,2
203660,5,18.318660835051773,Martes,2
203691,1,16.312744610989913,Martes,2
203691,2,20.58353439025459,Martes,2
203691,3,18.49771206180528,Martes,2
203696,1,7.5689293118406,Martes,2
203696,2,10.488277366488553,Martes,2
203696,3,52.016738714219535,Martes,2
203696,4,48.29962627042541,Martes,2
203696,5,46.37641365103809,Martes,2
203696,6,46.37641365103809,Martes,2
203757,1,26.733123994909874,Martes,2
203757,2,20.41357301641017,Martes,2
203757,3,40.49502966495181,Martes,2
203757,4,25.75798813941915,Martes,2
203764,1,34.850505466722424,Jueves,4
203764,2,20.58353439025459,Jueves,4
203764,3,34.850505466722424,Jueves,4
203767,1,40.49502966495181,Martes,2
203767,2,43.61150468354989,Martes,2
203767,3,53.90202751484638,Martes,2
203767,4,69.65445799741912,Martes,2
203967,1,41.30140807164261,Miércoles,3
203967,2,41.30140807164261,Miércoles,3
204054,1,36.626706473759306,Martes,2
204054,2,51.58797469280902,Martes,2
204131,1,72.71094147866438,Miércoles,3
204134,1,21.612400904554168,Miércoles,3
204161,1,9.351953972535267,Miércoles,3
204161,2,108.7401558409066,Miércoles,3
204169,1,17.19726402123378,Miércoles,3
204169,2,19.289493713717945,Miércoles,3
204169,3,23.995694209788994,Miércoles,3
204177,1,25.849270906298546,Miércoles,3
204195,1,4.499392144392644,Miércoles,3
204195,2,28.27691456841234,Miércoles,3
204196,1,9.280520064544882,Martes,2
204196,2,30.25120751064773,Martes,2
204196,3,9.280520064544882,Martes,2
204211,1,8.337596826905854,Martes,2
204211,2,9.351953972535267,Martes,2
204222,1,8.337596826905854,Miércoles,3
204222,2,9.351953972535267,Miércoles,3
204224,1,138.47718379272305,Miércoles,3
204224,2,133.14075517141043,Miércoles,3
204224,3,150.73138001525973,Miércoles,3
204224,4,150.73138001525973,Miércoles,3
204231,1,21.612400904554168,Miércoles,3
204242,1,65.34805622345048,Miércoles,3
204243,1,65.34805622345048,Miércoles,3
204515,1,11.633619374332692,Martes,2
204515,2,11.18530018052549,Martes,2
204517,1,23.070983684472033,Miércoles,3
204517,2,23.995694209788994,Miércoles,3
204517,3,9.280520064544882,Miércoles,3
204520,1,23.070983684472033,Jueves,4
204520,2,23.995694209788994,Jueves,4
204520,3,115.54506069205765,Jueves,4
204531,1,11.633619374332692,Miércoles,3
204531,2,9.351953972535267,Miércoles,3
204714,1,44.229565271411076,Martes,2
204714,2,32.92385814403621,Martes,2
204714,3,26.358799864080567,Martes,2
204714,4,33.63512290652689,Martes,2
204714,5,33.63512290652689,Martes,2
204716,1,92.64408206014231,Jueves,4
204716,2,17.57478361890852,Jueves,4
204720,1,30.486140505077852,Jueves,4
204818,1,14.009278465480376,Jueves,4
204819,1,22.792377404505487,Jueves,4
204819,2,10.473767969968382,Jueves,4
204865,1,58.10532890457817,Jueves,4
204865,2,78.05808864072544,Jueves,4
204865,3,46.51905402252442,Jueves,4
204865,4,38.68517136769912,Jueves,4
204865,5,64.21459498798642,Jueves,4
204865,6,64.21459498798642,Jueves,4
204870,1,28.783407729006964,Miércoles,3
204870,2,23.043960413629517,Miércoles,3
204870,3,62.02523545476174,Miércoles,3
204870,4,31.80973078609713,Miércoles,3
204975,1,102.2316708308197,Miércoles,3
204982,1,33.1210236687484,Miércoles,3
204982,2,32.19283830670022,Miércoles,3
204999,1,37.15530541371136,Jueves,4
204999,2,51.60338423024906,Jueves,4
204999,3,36.06037185045921,Jueves,4
204999,4,36.011658191646966,Jueves,4
204999,5,85.17727312486812,Jueves,4
205155,1,47.39709611330123,Martes,2
205155,2,33.1210236687484,Martes,2
205304,1,95.89358464140464,Martes,2
205305,1,44.83339953196181,Miércoles,3
205305,2,54.702972786632536,Miércoles,3
205305,3,63.85656896510461,Miércoles,3
205306,1,60.20579582550957,Miércoles,3
205306,2,47.7966629396305,Miércoles,3
205306,3,63.85656896510461,Miércoles,3
205329,1,36.53667145619621,Miércoles,3
205329,2,33.1210236687484,Miércoles,3
205747,1,46.855591948257675,Martes,2
205747,2,32.638314305310715,Martes,2
205747,3,82.46613268694848,Martes,2
205747,4,50.65174198401531,Martes,2
205800,1,27.30631078277337,Miércoles,3
205800,2,28.812933629589963,Miércoles,3
205803,1,33.98246872591418,Miércoles,3
205803,2,52.23955540041672,Miércoles,3
205803,3,38.40312415783917,Miércoles,3
205803,4,38.40312415783917,Miércoles,3
205982,1,13.482113400779138,Jueves,4
205982,2,9.391260188247903,Jueves,4
206216,1,23.867408344433,Jueves,4
206228,1,24.87985775776794,Miércoles,3
206228,2,14.064724359438793,Miércoles,3
206228,3,17.324271729935397,Miércoles,3
206457,1,69.23696333129833,Miércoles,3
206457,2,127.62789844541996,Miércoles,3
206545,1,27.423345563859357,Martes,2
206545,2,24.419160058664374,Martes,2
206545,3,22.106700460697304,Martes,2
206560,1,27.16808399810497,Miércoles,3
206560,2,42.1216650263401,Miércoles,3
206560,3,21.900927209577365,Miércoles,3
206560,4,51.95404912635375,Miércoles,3
206872,1,7.748936176281781,Martes,2
206874,1,13.466283012336168,Martes,2
206874,2,22.480232430586284,Martes,2
206879,1,21.68894573071362,Miércoles,3
206879,2,23.63030599259056,Miércoles,3
206879,3,12.614444891312704,Miércoles,3
206881,1,12.78909866601356,Martes,2
206881,2,10.9425453647138,Martes,2
206881,3,13.911602648875792,Martes,2
206881,4,13.968439052617304,Martes,2
206888,1,23.63030599259056,Jueves,4
206888,2,12.614444891312704,Jueves,4
206888,3,19.78893507682411,Jueves,4
206939,1,15.309601824395854,Jueves,4
206939,2,16.67995209296388,Jueves,4
206939,3,9.134008918763215,Jueves,4
206939,4,9.134008918763215,Jueves,4
206940,1,12.935855140799735,Jueves,4
206943,1,23.63030599259056,Jueves,4
206943,2,10.287752624506503,Jueves,4
206943,3,23.63030599259056,Jueves,4
206944,1,22.480232430586284,Jueves,4
206944,2,24.492420134882845,Jueves,4
206964,1,15.309601824395854,Miércoles,3
206964,2,16.67995209296388,Miércoles,3
206964,3,9.134008918763215,Miércoles,3
206964,4,27.72489683368405,Miércoles,3
206998,1,12.78909866601356,Jueves,4
206998,2,10.9425453647138,Jueves,4
206998,3,7.679280351998838,Jueves,4
206998,4,13.968439052617304,Jueves,4
207004,1,15.599855945940128,Martes,2
207004,2,20.345831761146812,Martes,2
207004,3,9.36701407879679,Martes,2
207004,4,17.038388920209716,Martes,2
207004,5,18.880886464555886,Martes,2
207020,1,15.309601824395854,Martes,2
207020,2,16.67995209296388,Martes,2
207020,3,7.679280351998838,Martes,2
207020,4,9.134008918763215,Martes,2
207103,1,24.492420134882845,Miércoles,3
207103,2,20.510902908979286,Miércoles,3
207105,1,12.78909866601356,Jueves,4
207105,2,10.9425453647138,Jueves,4
207105,3,15.309601824395854,Jueves,4
207105,4,15.478958314345704,Jueves,4
207112,1,15.288751043535903,Jueves,4
207112,2,14.053507966245649,Jueves,4
207114,1,12.935855140799735,Miércoles,3
207115,1,12.592020120410075,Martes,2
207123,1,16.067757084904326,Miércoles,3
207123,2,13.466283012336168,Miércoles,3
207127,1,9.245908765831224,Jueves,4
207128,1,12.935855140799735,Miércoles,3
207254,1,15.599855945940128,Miércoles,3
207254,2,20.345831761146812,Miércoles,3
207254,3,17.038388920209716,Miércoles,3
207254,4,11.141459383709114,Miércoles,3
207254,5,33.81820783593477,Miércoles,3
207463,1,118.84489189087317,Jueves,4
207463,2,1.6953275629479152,Jueves,4
207464,1,17.095997668219045,Miércoles,3
207470,1,5.360233741861328,Martes,2
207470,2,1.6913458308144638,Martes,2
207472,1,0.16858407601193584,Martes,2
207472,2,46.96442020550486,Martes,2
207472,3,17.356624211188286,Martes,2
207472,4,17.356624211188286,Martes,2
207477,1,5.360233741861328,Martes,2
207477,2,1.6913458308144638,Martes,2
207478,1,6.798008200165104,Miércoles,3
207478,2,174.1330183197627,Miércoles,3
207480,1,166.4224289031603,Miércoles,3
207480,2,166.0315607621749,Miércoles,3
207480,3,526.1892381777103,Miércoles,3
207480,4,667.328875611418,Miércoles,3
207480,5,68.3121309194908,Miércoles,3
207480,6,162.99567545780087,Miércoles,3
207484,1,17.095997668219045,Miércoles,3
207569,1,39.309833059953775,Martes,2
207569,2,89.89664872449724,Martes,2
207569,3,159.91399124794142,Martes,2
207569,4,153.21826563706,Martes,2
207569,5,95.45436693187844,Martes,2
207569,6,95.45436693187844,Martes,2
207602,1,43.19059369826427,Martes,2
207602,2,45.078047280722096,Martes,2
207605,1,64.96171327128289,Martes,2
207605,2,36.255776419293426,Martes,2
207605,3,61.793707119310895,Martes,2
207630,1,11.081022363618226,Miércoles,3
207630,2,37.69916685596074,Miércoles,3
207740,1,38.23121815856853,Martes,2
207740,2,11.081022363618226,Martes,2
207742,1,8.373579329657009,Jueves,4
207742,2,14.895466189629119,Jueves,4
207742,3,14.895466189629119,Jueves,4
207742,4,21.40125653421848,Jueves,4
207742,5,22.38121148534584,Jueves,4
207742,6,22.38121148534584,Jueves,4
207742,7,22.38121148534584,Jueves,4
207742,8,24.90635979470221,Jueves,4
207770,1,15.859074158835334,Jueves,4
207770,2,15.230325785331429,Jueves,4
207770,3,17.448842182634046,Jueves,4
207770,4,18.211366539614055,Jueves,4
207770,5,15.093214799167116,Jueves,4
207792,1,18.34339992898584,Miércoles,3
207792,2,18.211366539614055,Miércoles,3
207792,3,10.870558920063422,Miércoles,3
207792,4,10.870558920063422,Miércoles,3
207792,5,30.450799029346946,Miércoles,3
207806,1,22.837511130608128,Miércoles,3
207806,2,22.837511130608128,Miércoles,3
207806,3,39.5908410293569,Miércoles,3
207806,4,27.555579880501746,Miércoles,3
207819,1,52.88191676479993,Miércoles,3
207826,1,62.35253960079721,Jueves,4
207885,1,54.29870116390047,Martes,2
207976,1,36.66881063698613,Martes,2
207976,2,36.66881063698613,Martes,2
207987,1,64.49412737031521,Miércoles,3
207987,2,52.462852461471364,Miércoles,3
207987,3,73.70533030622562,Miércoles,3
208141,1,21.795675381803708,Jueves,4
208141,2,18.692672912942015,Jueves,4
208141,3,18.692672912942015,Jueves,4
208152,1,71.79133911842784,Jueves,4
208152,2,21.23298856840745,Jueves,4
208152,3,27.183799997436108,Jueves,4
208152,4,51.48942996669404,Jueves,4
208156,1,86.78951476143386,Jueves,4
208156,2,75.45437332220152,Jueves,4
208188,1,21.795675381803708,Jueves,4
208188,2,18.692672912942015,Jueves,4
208188,3,36.319613762661376,Jueves,4
208195,1,43.318131878872414,Miércoles,3
208195,2,12.434500727789985,Miércoles,3
208195,3,36.24090836235319,Miércoles,3
208195,4,36.24090836235319,Miércoles,3
208195,5,15.919425556285193,Miércoles,3
208195,6,15.919425556285193,Miércoles,3
208306,1,51.621140207854516,Miércoles,3
208306,2,26.93232576138182,Miércoles,3
208306,3,18.507075272573058,Miércoles,3
208306,4,18.507075272573058,Miércoles,3
208306,5,120.13158282730585,Miércoles,3
208314,1,21.795675381803708,Miércoles,3
208314,2,14.977325333187745,Miércoles,3
208314,3,42.01271646886804,Miércoles,3
208344,1,59.224435183763354,Martes,2
208344,2,30.899197014642052,Martes,2
208344,3,73.96946762271308,Martes,2
208344,4,21.23298856840745,Martes,2
208528,1,62.57469186228722,Miércoles,3
208528,2,64.4731899494629,Miércoles,3
208528,3,23.098029651451448,Miércoles,3
208528,4,120.13158282730585,Miércoles,3
208528,5,120.13158282730585,Miércoles,3
208540,1,34.683119619401324,Miércoles,3
208540,2,18.095243000241986,Miércoles,3
208540,3,12.434500727789985,Miércoles,3
208540,4,12.434500727789985,Miércoles,3
208540,5,36.24090836235319,Miércoles,3
208540,6,36.24090836235319,Miércoles,3
208550,1,76.70176725643606,Miércoles,3
208550,2,54.33845378508982,Miércoles,3
208569,1,31.235536873539342,Miércoles,3
208569,2,21.795675381803708,Miércoles,3
208569,3,97.21956453388316,Miércoles,3
208653,1,73.96946762271308,Jueves,4
208653,2,51.48942996669404,Jueves,4
208653,3,61.88449458584032,Jueves,4
208653,4,27.183799997436108,Jueves,4
208698,1,50.64017430319507,Jueves,4
208698,2,52.17658257285849,Jueves,4
208698,3,19.17490865886365,Jueves,4
209523,1,13.044677103452704,Martes,2
209523,2,15.361042069812274,Martes,2
209523,3,41.58751512083939,Martes,2
209559,1,143.48135057320758,Jueves,4
209559,2,155.31925291290682,Jueves,4
209559,3,142.0456978491369,Jueves,4
209559,4,116.27236071801914,Jueves,4
209559,5,110.28045756446606,Jueves,4
209559,6,174.4763971809701,Jueves,4
209603,1,24.57143678418259,Jueves,4
209603,2,126.17850788471277,Jueves,4
209603,3,28.934627600529787,Jueves,4
209603,4,19.076602337185626,Jueves,4
209671,1,33.84860319663447,Martes,2
209671,2,28.28026230504092,Martes,2
209671,3,33.84860319663447,Martes,2
209671,4,16.860981439892456,Martes,2
209671,5,38.307500457333404,Martes,2
209671,6,34.038106037149376,Martes,2
209671,7,46.02415176664074,Martes,2
209672,1,46.83624665264785,Martes,2
209672,2,39.131344151068944,Martes,2
209672,3,29.74401260889734,Martes,2
209672,4,23.330507345810947,Martes,2
209886,1,17.801897082738474,Martes,2
209886,2,13.909443746420505,Martes,2
209886,3,46.091042778189724,Martes,2
209958,1,18.731921381110368,Martes,2
210486,1,96.19809435084014,Jueves,4
210486,2,90.95710105383337,Jueves,4
210486,3,8.232576204886547,Jueves,4
210486,4,127.30763402009896,Jueves,4
210528,1,44.17836237380529,Jueves,4
210528,2,11.232068193746768,Jueves,4
210528,3,11.232068193746768,Jueves,4
210555,1,28.242909657044788,Martes,2
210555,2,17.497901175783994,Martes,2
210555,3,61.98181180027506,Martes,2
210555,4,111.05604394831543,Martes,2
210555,5,49.34612040358038,Martes,2
210728,1,12.461077731340227,Martes,2
210728,2,37.83608769334341,Martes,2
210832,1,44.046864529330286,Martes,2
210832,2,29.49524662740795,Martes,2
210832,3,36.39622761574356,Martes,2
210832,4,41.20601297735372,Martes,2
210832,5,29.88646367920348,Martes,2
210832,6,38.57134424911895,Martes,2
210976,1,14.80368515905559,Jueves,4
210976,2,17.015902815247163,Jueves,4
210976,3,22.096046291498613,Jueves,4
210976,4,15.029715985661467,Jueves,4
210978,1,22.096046291498613,Martes,2
210978,2,18.189024173713555,Martes,2
210978,3,15.228697480894134,Martes,2
210978,4,15.927924052180412,Martes,2
211078,1,30.40632315604693,Jueves,4
211078,2,24.64107022268241,Jueves,4
211078,3,27.79855916378085,Jueves,4
211090,1,23.52515649369805,Jueves,4
211090,2,12.967742657782695,Jueves,4
211116,1,58.67227467704997,Jueves,4
211169,1,36.39622761574356,Jueves,4
211169,2,29.49524662740795,Jueves,4
211169,3,38.57134424911895,Jueves,4
211169,4,29.88646367920348,Jueves,4
211169,5,33.27474622703506,Jueves,4
211169,6,41.20601297735372,Jueves,4
211241,1,15.02215411935824,Jueves,4
211241,2,27.70374377890496,Jueves,4
211242,1,2.5381871099697104,Miércoles,3
211242,2,7.072553167071001,Miércoles,3
211242,3,6.335269797667468,Miércoles,3
211248,1,280.24902800901447,Martes,2
211248,2,174.40005582747025,Martes,2
211248,3,245.77257550109246,Martes,2
211248,4,77.63962959110782,Martes,2
211248,5,77.63962959110782,Martes,2
211248,6,127.11646632565932,Martes,2
211281,1,36.5527399869816,Jueves,4
211281,2,32.055993599853856,Jueves,4
211281,3,16.579736867156125,Jueves,4
211281,4,16.579736867156125,Jueves,4
211286,1,2.5381871099697104,Miércoles,3
211286,2,55.87181935081568,Miércoles,3
211286,3,121.89608176360494,Miércoles,3
211311,1,15.02215411935824,Miércoles,3
211311,2,13.456158906146376,Miércoles,3
211339,1,137.42093945469205,Miércoles,3
211349,1,94.21863140524685,Miércoles,3
211349,2,76.08081070609563,Miércoles,3
211349,3,55.61506905911067,Miércoles,3
212017,1,45.349216957255706,Miércoles,3
212017,2,37.12574917783349,Miércoles,3
212379,1,113.30238050003344,Jueves,4
212379,2,91.49078939914456,Jueves,4
212402,1,34.95861427250197,Jueves,4
212402,2,76.08081070609563,Jueves,4
212402,3,71.3127684783263,Jueves,4
212445,1,37.71095662911499,Martes,2
212445,2,30.872584159243736,Martes,2
212445,3,30.872584159243736,Martes,2
213412,1,44.740977281249286,Jueves,4
213412,2,55.40731766722364,Jueves,4
213412,3,32.70565229491461,Jueves,4
213412,4,33.4451943771209,Jueves,4
214502,1,78.32726716136534,Miércoles,3
214706,1,23.771687554191903,Martes,2
214706,2,22.838743135259556,Martes,2
217127,1,31.31002771206956,Martes,2
217127,2,27.753370683960746,Martes,2
217855,1,14.543932885370367,Miércoles,3
217876,1,10.472728096376814,Jueves,4
217876,2,15.46643059839414,Jueves,4
217876,3,9.974003042738016,Jueves,4
217883,1,19.330157355202893,Jueves,4
217883,2,15.46643059839414,Jueves,4
217883,3,9.974003042738016,Jueves,4
217885,1,18.252727875499797,Jueves,4
217885,2,26.956161405112663,Jueves,4
217885,3,17.383509023927356,Jueves,4
217885,4,87.4310430741757,Jueves,4
217952,1,20.46903039799513,Jueves,4
217952,2,13.860120367845704,Jueves,4
217952,3,13.200083249505402,Jueves,4
217952,4,9.35059821250994,Jueves,4
217952,5,6.081641394452625,Jueves,4
217982,1,11.636880366043039,Jueves,4
218013,1,8.580946716620442,Jueves,4
218013,2,3.8777958194145774,Jueves,4
218013,3,4.035020301945069,Jueves,4
218250,1,8.721111490778974,Miércoles,3
218250,2,4.8281443446053895,Miércoles,3
218250,3,132.6833419448497,Miércoles,3
218250,4,4.916872358782007,Miércoles,3
218787,1,74.23438480973171,Miércoles,3
218787,2,33.311856405213106,Miércoles,3
218787,3,24.249081550043627,Miércoles,3
218787,4,27.319831600863772,Miércoles,3
218806,1,19.65182418123076,Jueves,4
218806,2,14.305377682380033,Jueves,4
218806,3,36.94767971350783,Jueves,4
218806,4,33.683063950754054,Jueves,4
218806,5,35.816384014894574,Jueves,4
218806,6,27.182557818722945,Jueves,4
218845,1,33.39827348528647,Jueves,4
218845,2,21.55061977495248,Jueves,4
218845,3,42.04337484992172,Jueves,4
218845,4,5.2591602953559535,Jueves,4
218919,1,14.7737807745339,Martes,2
218919,2,11.478026976409293,Martes,2
218951,1,23.217732989664654,Miércoles,3
218951,2,8.494363164590116,Miércoles,3
218951,3,18.038291596001198,Miércoles,3
218951,4,14.343228698460255,Miércoles,3
218976,1,0.2690367613772439,Martes,2
218976,2,0.20901969860394248,Martes,2
218976,3,12.189874381159957,Martes,2
218977,1,23.217732989664654,Martes,2
218977,2,18.038291596001198,Martes,2
218977,3,3.3521355172041187,Martes,2
218977,4,14.343228698460255,Martes,2
230072,1,50.4999647264061,Jueves,4
230072,2,41.57056276324376,Jueves,4
230072,3,27.83703253895741,Jueves,4
230072,4,36.40287462239165,Jueves,4
230072,5,36.40287462239165,Jueves,4
230072,6,28.206255483189626,Jueves,4
230072,7,30.81952469715845,Jueves,4
611905,1,22.99254542547144,Jueves,4
611905,2,27.753370683960746,Jueves,4
600500,1,25.876478689208856,Martes,2
611907,1,27.752220678364573,Jueves,4
600500,2,35.75593419320644,Martes,2
611907,2,28.004198653057752,Jueves,4
611907,3,20.37986681049883,Jueves,4
51065205,1,82.5792998500243,Jueves,4
611907,4,25.98658350418813,Jueves,4
51065205,2,91.96222702330947,Jueves,4
611907,5,29.366523319866136,Jueves,4
51065205,3,85.35860529804773,Jueves,4
51065205,4,69.8877236631651,Jueves,4
51065205,6,101.77960152602907,Jueves,4
51065205,5,96.57035944597952,Jueves,4
600474,1,35.33368385679816,Jueves,4
600474,2,53.432463533375504,Jueves,4
600474,3,50.12634573790638,Jueves,4
600474,4,40.90715857353101,Jueves,4
600474,5,80.90352556469706,Jueves,4
51066501,1,35.33368385679816,Jueves,4
611886,1,31.31002771206956,Jueves,4
51066501,3,51.45751034508274,Jueves,4
606820,1,12.528673893478071,Miércoles,3
611886,2,31.594309012002636,Jueves,4
51066501,4,44.290499999419524,Jueves,4
606820,2,10.62427425265874,Miércoles,3
51066501,5,50.12634573790638,Jueves,4
51066501,2,66.22736426678178,Jueves,4
51066502,1,25.876478689208856,Jueves,4
51066502,2,48.5013390349371,Jueves,4
48131101,1,24.26090582150435,Martes,2
48131101,2,49.601094929183795,Martes,2
611342,1,31.52985734648466,Martes,2
48131101,3,49.601094929183795,Martes,2
611342,2,30.103283698192183,Martes,2
48131101,4,29.286351005615174,Martes,2
611342,4,36.905103133684456,Martes,2
48131102,1,23.6219911118058,Martes,2
611342,3,25.670232213975396,Martes,2
8400605,1,39.06191851460922,Martes,2
48131102,2,12.996083050344293,Martes,2
8400605,3,94.21863140524685,Martes,2
48131102,3,16.34839365023765,Martes,2
600349,1,111.54060125720754,Martes,2
606816,1,75.3656714624013,Martes,2
8400605,2,20.76398054561764,Martes,2
600349,2,11.839672201788082,Martes,2
606816,2,44.2430417829694,Martes,2
8400606,1,42.039394512329366,Martes,2
600349,3,16.589861863428222,Martes,2
606816,3,72.54917926089462,Martes,2
8400606,2,91.49078939914456,Martes,2
600371,1,19.853371057380194,Miércoles,3
604449,1,47.83826217516685,Martes,2
8400607,1,21.843906277487847,Martes,2
600371,2,25.41128384304193,Miércoles,3
604093,1,46.14326669539349,Martes,2
604449,2,45.33680849913122,Martes,2
8400607,2,23.56370867047645,Martes,2
600371,3,31.946098199730116,Miércoles,3
604093,2,78.68599374429034,Martes,2
604449,3,51.105035386033954,Martes,2
8400607,3,31.961738954624625,Martes,2
600371,4,48.42632287552402,Miércoles,3
604093,3,115.25009447197269,Martes,2
605056,1,10.87527754105613,Martes,2
8400607,4,44.55981632698914,Martes,2
600180,1,55.87827917607398,Miércoles,3
604093,4,54.98566104078795,Martes,2
605056,2,36.76881266839523,Martes,2
8400607,5,25.11018780483929,Martes,2
600180,2,24.253428464182324,Miércoles,3
604085,1,47.7966629396305,Martes,2
605056,3,24.18770057915041,Martes,2
605594,1,12.78909866601356,Miércoles,3
8400301,1,20.55817429433165,Jueves,4
600180,3,16.34839365023765,Miércoles,3
604085,3,42.10963397449423,Martes,2
605059,1,10.87527754105613,Martes,2
605594,2,16.67995209296388,Miércoles,3
612566,1,39.84471399282396,Martes,2
8400301,2,44.740977281249286,Jueves,4
600191,1,23.6219911118058,Jueves,4
604085,2,60.20579582550957,Martes,2
605059,2,36.76881266839523,Martes,2
605594,3,14.902672618854108,Miércoles,3
606818,1,31.02806170005404,Miércoles,3
611325,1,27.2422313239996,Martes,2
612566,2,22.80108152220979,Martes,2
8400301,3,18.155295319053593,Jueves,4
600191,2,20.535660291274713,Jueves,4
604009,1,27.145290491624326,Martes,2
605059,3,27.423345563859357,Martes,2
605594,4,13.911602648875792,Miércoles,3
606818,2,18.21486896623616,Miércoles,3
611325,2,26.00965202938257,Martes,2
612566,3,42.54949184211458,Martes,2
8400301,4,41.937026232242225,Jueves,4
600191,3,16.892611779760834,Jueves,4
604009,2,27.794741382445263,Martes,2
606818,3,29.868511309135442,Miércoles,3
611325,3,24.794948388802215,Martes,2
612572,1,24.481877027950226,Martes,2
8400302,1,18.072740107595234,Jueves,4
604057,1,31.507710660202303,Martes,2
606818,4,6.9984893485307325,Miércoles,3
611325,4,24.794948388802215,Martes,2
612572,2,39.42850571782983,Martes,2
8400302,2,39.33189995313873,Jueves,4
604057,4,29.55431809435068,Martes,2
606839,1,61.86529552689477,Miércoles,3
611325,5,24.794948388802215,Martes,2
